County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,McAllen,1107 Leticia St,,Aguayo 66 Holdings Ltd,Multifamily Residential,"43,844","$1,361,003 ","$1,086,980 ",26.25779,-98.15878,346989,T6870-00-000-0022-00
Hidalgo,,7205 N La Homa / 6Mile,,Transit Ready Mix Llc,Commercial Real Property,"404,672","$1,360,665 ","$1,170,220 ",26.3057,-98.35168,515590,L1100-01-001-0062-01
Cameron,San Benito,Sam Houston,78586,Mcdonalds Real Estate Co,Commercial Real Property,"4,050","$1,360,073 ","$872,141 ",26.1281,-97.6311,433569,59-6052-0000-0010-00
Cameron,Primera,Hand Rd,78552,Harlingen Cisd,Commercial Real Property,"22,675","$1,359,934 ","$563,014 ",26.22,-97.67,210996,98-6500-0030-0000-00
Hidalgo,McAllen,3220 S Jackson Rd,,Miramar Enterprises Ltd,Commercial Real Property,"65,865","$1,357,145 ","$823,638 ",26.27431,-98.1906,517466,D1950-00-000-000A-00
Hidalgo,Edinburg,2705 N Kenyon Rd,,Monte Cristo Golf & Country Club Lp,Commercial Real Property,"3,788,413","$1,355,700 ","$486,000 ",26.32635,-98.12113,242540,M5900-00-000-0000-03
Hidalgo,Edinburg,3101 N I-69,,Khit Property Management Llc,Commercial Real Property,"131,987","$1,355,230 ","$893,276 ",26.33128,-98.14699,1642551,K3358-00-000-0000-00
Hidalgo,Edinburg,4010 N Doolittle Rd,,Edinburg Cons Ind School,Commercial Real Property,"1,083,773","$1,351,245 ","$1,052,685 ",26.33586,-98.11979,647164,E3235-05-000-0001-00
Cameron,La Feria,240 E First St,78559,Best Block Llc,Commercial Real Property,"29,909","$1,350,000 ","$1,129,399 ",26.1578,-97.8239,358302,29-5940-0000-0010-00
Hidalgo,McAllen,2721 Bonnie Dr,,2721 Edinburg Storage Lp,Commercial Real Property,"150,064","$1,347,438 ","$968,488 ",26.27698,-98.19698,573936,S5950-00-002-0001-16
Hidalgo,McAllen,2700 S Expwy 281,,Halle Properties Llc,Commercial Real Property,"52,556","$1,346,937 ","$611,153 ",26.27449,-98.151,723117,F0321-01-000-0003-00
Hidalgo,,5500 W Hwy 107,,Encarlen Ltd,Commercial Real Property,"371,567","$1,345,590 ","$120,966 ",26.31785,-98.26305,282965,S2950-00-000-0516-20
Hidalgo,Edinburg,300 W Chapin St,,Melhart Betty Jean,Commercial Real Property,"140,263","$1,344,467 ","$1,064,597 ",26.31537,-98.16225,295560,T2100-00-241-0011-03
Cameron,La Feria,2400 N Solis Rd,78559,Sunrise Terrace Lp,Multifamily Residential,"97,974","$1,344,010 ","$833,610 ",26.1578,-97.8239,394269,86-2227-0000-0011-00
Hidalgo,McAllen,5504 Expressway 281 (Frontage),,D F T Inc,Commercial Real Property,"165,066","$1,342,127 ","$252,691 ",26.24865,-98.17188,530740,D4310-00-000-0001-00
Hidalgo,McAllen,3910 S Jackson Rd,,Materiales El Valle Inc,Commercial Real Property,"198,198","$1,338,831 ","$446,940 ",26.26671,-98.19121,230929,M2650-00-002-0007-03
Hidalgo,Mission,1310 E Main St,,All Valley Innovations Group Llc,Commercial Real Property,"382,021","$1,338,285 ","$677,833 ",26.28338,-98.30059,318248,W0100-00-040-0010-59
Hidalgo,McAllen,7124 N 23Rd St,,International Bank Of Commerce,Commercial Real Property,"68,611","$1,336,570 ","$719,069 ",26.26937,-98.23393,669628,P5470-00-000-0003-00
Hidalgo,Edinburg,402 Gastel Cir,,Toe3 Investments Llc,Multifamily Residential,"28,076","$1,336,519 ","$1,055,759 ",26.3009,-98.18312,310929,U2000-00-000-0023-00
Hidalgo,Weslaco,2311 Mile 9 North,,Arc Mbwestx 001 Llc,Commercial Real Property,"124,656","$1,335,604 ","$836,980 ",26.18546,-97.96851,729870,M4011-07-000-0001-00
Hidalgo,Edinburg,2205 S Alamo Rd,,Villarreal Jose R & Sonia M Tijerina,Commercial Real Property,"360,851","$1,335,030 ","$960,702 ",26.27327,-98.11002,113655,A1800-00-060-0011-04
Hidalgo,Alton,1510 N Trosper,,Rios Jaime,Multifamily Residential,"94,525","$1,332,504 ","$1,044,202 ",26.30105,-98.31835,1012968,P4375-00-000-0001-00
Hidalgo,Edinburg,2202 Elisa Ln,,Raybec Violetas Llc,Multifamily Residential,"29,437","$1,330,801 ","$1,154,179 ",26.30701,-98.18719,550322,L3396-01-000-0003-00
Cameron,La Feria,712 N Main St,78559,Agree Limited Partnership,Commercial Real Property,"9,840","$1,330,146 ","$1,058,195 ",26.1578,-97.8239,426234,85-5416-0000-0010-00
Hidalgo,Edinburg,3418 N Bus Hwy 281,,Edinburg Livestock Auction Inc,Commercial Real Property,"421,225","$1,329,757 ","$822,607 ",26.3355,-98.15407,295780,T2100-00-244-0002-00
Hidalgo,McAllen,618 Stewart Rd,,Cantu Jose J Et Al Trustees For Sharyland Spanish,Commercial Real Property,"105,851","$1,327,886 ","$1,156,658 ",26.27791,-98.29014,20828681,S2950-00-000-0391-27
Hidalgo,Edinburg,609 N Jackson Rd,,Jnc Neuroscience Research Llc,Commercial Real Property,"43,720","$1,327,451 ","$933,971 ",26.31128,-98.18566,643979,I4042-00-000-0064-00
Hidalgo,Edinburg,1040 English Ave,,1040 German Llc,Multifamily Residential,"35,650","$1,326,413 ","$1,005,563 ",26.31466,-98.18073,681556,S2210-00-000-0016-00
Cameron,San Benito,2520 Business 77,78586,Blwt San B # 1 Lp,Commercial Real Property,"50,505","$1,325,955 ","$1,111,357 ",26.1281,-97.6311,104974,61-0820-1470-0163-00
Hidalgo,Edinburg,1037 French Ave,,Bay 41 Llc,Multifamily Residential,"35,217","$1,325,857 ","$1,008,904 ",26.31486,-98.18216,681552,S2210-00-000-0012-00
Hidalgo,,4208 Tres Lagos Blvd,,Shoppes At Tres Lagos Llc,Commercial Real Property,"32,470","$1,325,678 ","$1,000,983 ",26.33975,-98.246,1464874,S3297-00-000-0004-00
Hidalgo,Edinburg,317 N Sugar Rd,,Board Of Regents Of The University Of Texas System,Commercial Real Property,"76,560","$1,324,481 ","$558,881 ",26.3066,-98.17825,139317,C6350-00-000-0001-00
Hidalgo,McAllen,204 Nolana Ave,,Monarca Investment Group Ltd,Commercial Real Property,"60,810","$1,323,295 ","$897,625 ",26.2289,-98.14994,685486,C4479-00-000-0002-00
Cameron,La Feria,116 Seventh St,78559,La Feria Christian Center Inc,Commercial Real Property,"9,664","$1,323,070 ","$1,237,982 ",26.1578,-97.8239,87052,29-9680-0010-0250-00
Hidalgo,McAllen,5808 N 23Rd,,V&V Shadow Brooks Llc,Commercial Real Property,"42,000","$1,322,206 ","$944,206 ",26.25742,-98.23608,700697,S2647-00-000-0001-00
Hidalgo,Edinburg,1360 W University Dr,,Chick Fil A,Commercial Real Property,"65,279","$1,321,879 ","$891,037 ",26.30268,-98.17605,958572,C4151-00-000-0001-00
Hidalgo,,9221 N Fm 493,,Breed Holdings Llc,Commercial Real Property,"214,420","$1,321,386 ","$838,942 ",26.24523,-98.03946,575923,J6950-00-000-0007-00
Hidalgo,Weslaco,2411 E Sugar Cane Rd,,Cg Bf Weslaco Tx Llc,Commercial Real Property,"118,072","$1,320,992 ","$848,704 ",26.18547,-97.96757,729874,M4011-07-000-0002-00
Hidalgo,McAllen,200 W Nolana Ave,,Garza Leasing,Commercial Real Property,"328,007","$1,320,174 ","$981,324 ",26.23146,-98.15053,527208,J5700-00-008-0009-18
Hidalgo,,8645 W Hwy 107,,Benavides Homero O & Marcela S,Commercial Real Property,"552,776","$1,319,857 ","$56,413 ",26.31203,-98.2962,318853,W0100-00-048-0010-00
Hidalgo,,W Hwy 107,,Hidalgo County,Commercial Real Property,"831,560","$1,319,662 ","$29,178 ",26.3155,-98.32328,723179,W0100-00-048-0003-13
Hidalgo,McAllen,5221 N Mccoll Rd,,Point Dove Holdings Ltd,Commercial Real Property,"31,121","$1,318,610 ","$862,687 ",26.24829,-98.20536,547232,D7545-01-002-018A-00
Hidalgo,McAllen,6901 N Ware Rd,,Texas Conference Assoc Of,Commercial Real Property,"173,523","$1,317,930 ","$797,361 ",26.26839,-98.2523,622495,S2543-00-000-0001-00
Cameron,La Feria,9501 W Expressway 83,78559,Broola Zafar & Parvaiz Akhtar,Commercial Real Property,"8,640","$1,316,087 ","$264,113 ",26.1578,-97.8239,176729,84-3490-0050-0200-00
Hidalgo,Edinburg,10000 N 10Th St,,Lone Star National Bank,Commercial Real Property,"46,915","$1,315,253 ","$855,488 ",26.29439,-98.21399,962044,L5365-00-000-0001-00
Hidalgo,,9436 N Moorefield Rd,,Pedrero'S Company Llc,Commercial Real Property,"455,638","$1,315,233 ","$885,771 ",26.336,-98.33383,210062,L1100-02-004-0097-00
Cameron,San Benito,2095 La Palma,78586,Hornet Real Estate Fund Llc Series La Palma St 2095,Multifamily Residential,"24,886","$1,313,428 ","$1,275,120 ",26.1281,-97.6311,104801,61-0820-1240-0093-10
Hidalgo,Edinburg,1904 N Expressway 83,,Hidalgo County Irrigation,Commercial Real Property,"451,717","$1,313,312 ","$431,862 ",26.31738,-98.14504,652649,H0060-01-000-0001-00
Hidalgo,McAllen,1907 - 2015 S Jackson Creek Ave,,Hidalgo County,Commercial Real Property,"69,696","$1,312,261 ","$1,136,261 ",26.27447,-98.18818,230896,M2650-00-001-0005-04
Hidalgo,McAllen,5283 N 23Rd St,,First Mcallen Industrial Ltd,Commercial Real Property,"13,714","$1,311,722 ","$772,104 ",26.25335,-98.23837,647019,K6910-04-000-012A-00
Hidalgo,Edinburg,3511-3513 N Closner Blvd,,Edinburg Enterprise Llc,Commercial Real Property,"73,616","$1,310,337 ","$1,015,871 ",26.33583,-98.15717,897378,J9520-00-000-001A-00
Hidalgo,McAllen,5407 S Mccoll Rd,,Conceptual Investments Llc,Commercial Real Property,"11,013","$1,309,278 ","$1,071,397 ",26.25403,-98.20538,607778,S6455-00-003-0002-05
Hidalgo,Edinburg,416 Jackson Rd,,Greater Texas Federal Credit Union,Commercial Real Property,"51,688","$1,306,542 ","$970,570 ",26.30175,-98.18613,710954,G7430-00-000-0001-00
Hidalgo,Edinburg,420 E Cano St,,M & J Hess Inc,Commercial Real Property,"42,600","$1,305,772 ","$790,312 ",26.29923,-98.15857,165166,E3300-00-279-0004-00
Hidalgo,Edinburg,2210 Elisa Ln,,Violetas 3 Llc,Multifamily Residential,"31,891","$1,300,000 ","$1,108,654 ",26.30708,-98.18764,550323,L3396-01-000-0004-00
Hidalgo,Mission,3509 E Main Ave,,Xin Guo,Commercial Real Property,"59,677","$1,299,994 ","$1,049,350 ",26.28312,-98.28036,502552,S2950-00-000-0413-13
Hidalgo,Edinburg,Jackson Rd,,Nsa Property Holdings Llc,Commercial Real Property,"66,908","$1,299,705 ","$1,165,889 ",26.3073,-98.18464,895782,W2164-00-000-0002-00
Cameron,Harlingen,603 Ed Carey Dr,78550,Mdc Coastal 20 Llc,Commercial Real Property,"15,000","$1,299,603 ","$949,192 ",26.1906,-97.6961,79867,23-2610-0000-0022-00
Hidalgo,,11435 N Bryan,,Total Commitment In Ministries,Commercial Real Property,"124,582","$1,297,804 ","$1,129,493 ",26.31828,-98.29423,712628,W0100-00-050-0010-18
Hidalgo,McAllen,323 E Owassa Rd,,Roth D M Inc,Commercial Real Property,"198,198","$1,296,235 ","$1,094,860 ",26.24933,-98.17024,546770,K2400-00-000-0067-05
Hidalgo,Edinburg,W Freddy Gonzalez,,Fasani Properties Llc,Commercial Real Property,"47,880","$1,294,103 ","$669,269 ",26.29181,-98.19548,718497,S2696-00-000-0002-00
Hidalgo,Edinburg,1500 W University Dr,,Bank Of America,Commercial Real Property,"55,334","$1,294,054 ","$725,413 ",26.30279,-98.17756,814878,B3334-00-000-0001-00
Hidalgo,Edinburg,4001 - 4129 W State Hwy 107 (University Dr),,World Harvest Training Center,Commercial Real Property,"61,024","$1,293,216 ","$890,458 ",26.30848,-98.20713,647219,M5245-00-000-0001-00
Cameron,San Benito,1775 Business 77,78586,Ko Storage Of San Antonio Llc,Commercial Real Property,"38,016","$1,293,107 ","$1,188,173 ",26.1281,-97.6311,104889,61-0820-1260-0140-00
Hidalgo,Weslaco,4525 N Mile 5 1/2 W,,Raul Delgado Guerra Dba Stonecreek Construction & Rocio Lopez,Commercial Real Property,"237,402","$1,291,412 ","$1,105,112 ",26.20276,-98.00154,507169,W3800-00-188-0000-04
Hidalgo,Edinburg,1604 - 1616 W University Dr,,Rb Sugar Plaza Lp,Commercial Real Property,"52,201","$1,287,726 ","$877,948 ",26.30239,-98.17944,601829,S6835-00-000-0004-00
Hidalgo,Edinburg,703 - 729 Raul Longoria Rd,,M  Rapidito Plaza Llc,Commercial Real Property,"58,549","$1,287,166 ","$935,872 ",26.29098,-98.13881,722351,E4685-01-000-0001-00
Hidalgo,McAllen,5312 N Cage Blvd,,Almeria Holdings Llc,Commercial Real Property,"75,670","$1,284,180 ","$716,655 ",26.24132,-98.17554,591142,S2335-00-000-0001-00
Hidalgo,Edinburg,2825 W Canton Rd,,Avalon Rgv Holdings Lp,Commercial Real Property,"53,359","$1,281,850 ","$1,015,055 ",26.28051,-98.19654,1123529,A6588-00-000-0001-00
Hidalgo,McAllen,Center Pointe Cir,,Dhr Real Estate Management Llc,Commercial Real Property,"106,867","$1,279,980 ","$80,932 ",26.256,-98.20647,711647,C2672-00-004-0001-00
Hidalgo,McAllen,2706 Cornerstone Blvd,,Vl & Lm Family Lp,Commercial Real Property,"16,964","$1,279,914 ","$1,152,685 ",26.26255,-98.20166,701352,C8230-03-013-0000-05
