County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Edinburg,435 - 527 Pebble Creek St,,South Texas Wildhorse Desert Investments Inc,Multifamily Residential,"48,352","$1,719,545","$1,236,029",26.3001,-98.18584,728916,M3732-00-000-0002-00
Hidalgo,McAllen,3721 S Mccoll Rd,,Shaw Gin Real Estate Holdings Co Llc,Commercial Real Property,"597,891","$1,715,947","$206,120",26.27259,-98.2031,289972,S5950-00-003-0002-03
Hidalgo,Edinburg,215 - 303 Gastel Cir,,7 Oaks Real Estate Llc,Multifamily Residential,"33,180","$1,714,700","$1,382,900",26.30229,-98.18342,310963,U2000-00-000-0057-00
Hidalgo,,322 S Fm 88,,Cage I Plaza Llc,Commercial Real Property,"45,902","$1,711,703","$1,381,209",26.28891,-97.99359,130320,C0850-00-530-0041-00
Cameron,Los Fresnos,32452 Gaynor Dr,78566,Gaynor Philip E & Maria G,Multifamily Residential,"21,436","$1,710,303","$1,575,614",26.0706,-97.5714,353658,75-0163-0010-0010-00
Hidalgo,Edinburg,3900 E Richardson Rd,,Gonzalez Alvar & Elizabeth,Multifamily Residential,"74,597","$1,709,379","$1,519,156",26.30178,-98.1191,1235390,E4445-00-000-0001-00
Hidalgo,McAllen,7320 N 10Th St,,Golden Arch Limited Ptrnshp,Commercial Real Property,"47,170","$1,708,455","$765,055",26.26878,-98.21832,546992,V4347-00-000-0002-00
Hidalgo,Edinburg,123 E Mcintyre St,,Hidalgo Co Historical Museum,Commercial Real Property,"25,460","$1,707,031","$1,078,755",26.3028,-98.16135,164812,E3300-00-209-0002-00
Hidalgo,Edinburg,718 W University Dr,,Pacme Llc,Commercial Real Property,"28,400","$1,705,653","$835,901",26.30191,-98.16986,165079,E3300-00-260-0001-00
Hidalgo,Weslaco,1904 Stephens Ave,,Sgs Foods Llc,Commercial Real Property,"144,546","$1,704,995","$1,307,493",26.17884,-97.96954,654397,W2370-00-000-0003-00
Hidalgo,McAllen,2210 E Trenton Rd,,Rodriguez Roel & Jessica,Commercial Real Property,"102,316","$1,703,828","$1,504,313",26.25737,-98.14655,346964,T6820-00-000-0009-00
Hidalgo,Edinburg,Jackson Rd,,Trevino Javier,Multifamily Residential,"49,537","$1,700,566","$1,390,960",26.3336,-98.18053,1235403,L4432-00-000-0001-00
Cameron,La Feria,1000 E Expway 83,78559,O Investments Ltd,Commercial Real Property,"2,882","$1,700,553","$102,696",26.1578,-97.8239,179196,85-1540-0660-0101-00
Hidalgo,Edinburg,5934 N Expwy 281 (I-69C),,Waukesha-Pearce Industries Llc,Commercial Real Property,"227,819","$1,698,179","$1,149,029",26.3631,-98.1443,346732,T2663-00-000-0002-00
Hidalgo,McAllen,300 E Canton Rd,,Lo-Mo Ltd,Commercial Real Property,"162,043","$1,694,912","$1,371,584",26.27482,-98.16682,513303,K2400-00-000-0013-07
Hidalgo,,4312 Tres Lagos Blvd,,Shoppes At Tres Lagos Llc,Commercial Real Property,"41,297","$1,693,866","$1,280,896",26.33977,-98.2477,1464871,S3297-00-000-0001-00
Hidalgo,Edinburg,1606 W University Dr,,Rb Sugar Plaza Lp,Commercial Real Property,"87,655","$1,690,912","$1,186,896",26.30239,-98.17898,601828,S6835-00-000-0003-00
Hidalgo,Weslaco,5605 N Fm 1015,,Gold Enterprises Inc,Commercial Real Property,"76,520","$1,688,467","$1,406,109",26.21317,-97.95989,698032,H0405-00-000-0001-00
Hidalgo,Edinburg,1304 S 25Th Ave,,Hidalgo County,Commercial Real Property,"76,230","$1,687,945","$1,535,485",26.28743,-98.14703,1372994,H2565-00-000-0001-05
Hidalgo,McAllen,8401 N 10Th St,,Leyva Lucinda S,Commercial Real Property,"60,500","$1,686,751","$1,021,251",26.27933,-98.21769,251710,O4300-00-000-0001-00
Hidalgo,McAllen,1703 W Trenton Rd,,Rmj Investments Ltd,Commercial Real Property,"65,250","$1,680,434","$1,093,184",26.26441,-98.18685,816028,C7884-00-000-0004-00
Hidalgo,Edinburg,6501 N Expwy 281,,England Willie A,Commercial Real Property,"438,214","$1,680,114","$792,822",26.3697,-98.14751,277753,S1700-01-000-0042-00
Cameron,Harlingen,24469 Millennium Dr,78550,Whiting Investments Ltd & Hhca Investments Llc,Commercial Real Property,"30,000","$1,680,051","$1,457,928",26.1906,-97.6961,207186,98-2084-0010-0050-00
Hidalgo,Edinburg,4501 N Rio Grande Care,,Vielma Maurilio,Commercial Real Property,"327,571","$1,677,749","$1,283,349",26.35296,-98.18741,266312,R0800-01-000-0014-00
Cameron,San Benito,299 E Heywood St,78586,Casa Heywood Lp,Commercial Real Property,"36,109","$1,673,563","$1,531,363",26.1281,-97.6311,98330,57-0000-0360-0029-00
Cameron,La Feria,500 N Main St,78559,Bd Three Star Properties Llc,Commercial Real Property,"24,933","$1,662,878","$1,084,206",26.1578,-97.8239,86300,29-4950-0500-1000-00
Hidalgo,McAllen,7701 N 29Th St,,Pamota Llc,Commercial Real Property,"63,205","$1,659,518","$1,027,468",26.27401,-98.24257,665670,A2681-00-000-0027-00
Hidalgo,McAllen,2314 W Trenton Rd,,Shri Nanak Center,Commercial Real Property,"84,071","$1,658,634","$1,129,380",26.2642,-98.1963,230914,M2650-00-002-0003-03
Hidalgo,McAllen,1012 E Owassa Rd,,Electro Cooling Llc D/B/A Elco Llc,Commercial Real Property,"65,715","$1,657,849","$1,414,240",26.2448,-98.16217,202139,K2400-00-000-0080-10
Hidalgo,Edinburg,302 & 304 Cano,,Aguillon Gabriela,Commercial Real Property,"49,700","$1,657,034","$1,055,664",26.29947,-98.16006,165160,E3300-00-278-0001-00
Hidalgo,Edinburg,1816 S Mccoll Rd,,Rreal Llc,Commercial Real Property,"74,250","$1,655,382","$875,757",26.2883,-98.19663,1472971,V3945-00-000-0001-00
Hidalgo,McAllen,5501 N 17Th St,,Magnolia Square Lp,Multifamily Residential,"61,950","$1,653,609","$1,166,527",26.25359,-98.22988,696055,N6600-02-05A-0000-00
Hidalgo,McAllen,5208 S Sugar Rd,,Assisted Lvng Prtnship I Ltd,Commercial Real Property,"103,950","$1,651,019","$1,266,404",26.25423,-98.18505,815365,B2032-00-000-001A-00
Hidalgo,McAllen,5423 - 5431 S Mccoll Rd,,Edinburg Gastro Center Ltd,Commercial Real Property,"13,500","$1,647,718","$1,356,118",26.25386,-98.2043,563000,S6455-00-001-0001-00
Hidalgo,McAllen,5301 N G St,,Gelman Lawrence R,Commercial Real Property,"35,500","$1,647,271","$1,221,271",26.24853,-98.20368,1235027,A6510-00-000-002B-00
Hidalgo,McAllen,6024 S Cage Blvd,,6024 North Cage Snap Tx Llc,Commercial Real Property,"75,897","$1,646,730","$735,964",26.2469,-98.17401,1372196,C0005-00-000-0001-00
Hidalgo,McAllen,6421 N 10Th St,,Nanak Ltd A Tx Ltd Partnership,Commercial Real Property,"47,600","$1,643,068","$795,788",26.26128,-98.22077,179159,G3500-00-001-0001-00
Hidalgo,McAllen,E Owassa Rd,,Aep Texas Central Company,Commercial Real Property,"277,042","$1,640,074","$1,325,254",26.24415,-98.17075,718826,K2400-00-000-0078-03
Hidalgo,Weslaco,2419 N Vo-Tech Dr,,Responsive Education Solutions,Commercial Real Property,"161,608","$1,637,738","$1,274,120",26.17339,-97.9675,236311,M4010-00-003-0011-10
Hidalgo,,W Monte Cristo & N Shary Rd,,Ml Rhodes Ltd,Commercial Real Property,"5,622,246","$1,634,311","$33,973",26.34862,-98.25148,294692,T2100-00-232-0004-00
Hidalgo,Edinburg,1520 W Freddy Gonzalez Dr,,Sturman Delbert Lee,Commercial Real Property,"69,116","$1,633,969","$1,081,041",26.28861,-98.18037,618482,W0280-00-000-0001-00
Hidalgo,McAllen,7300 N 10Th St,,Ofm Trenton Crossing Llc,Commercial Real Property,"34,800","$1,632,150","$588,150",26.26838,-98.21847,546991,V4347-00-000-0001-00
Hidalgo,McAllen,5220 S Expwy 281,,Rolesa Investments Llc,Commercial Real Property,"178,862","$1,627,173","$437,792",26.25119,-98.17133,603772,B3980-00-000-0001-00
Cameron,Los Fresnos,31573 Fm 510,78566,Morganna Llc,Commercial Real Property,"10,575","$1,626,222","$1,448,184",26.0706,-97.5714,458781,75-0140-0010-0010-00
Hidalgo,,101 E Edinburg Ave (Hwy 107),,Wb Real Estate Llc,Commercial Real Property,"62,500","$1,623,906","$998,906",26.29393,-97.99274,519313,L6470-00-000-0001-00
Hidalgo,Edinburg,3911 Valeria St,,Angeley Capital Texas Llc,Multifamily Residential,"35,743","$1,623,783","$1,302,096",26.32697,-98.20246,1373095,M5715-01-000-014A-00
Hidalgo,Edinburg,1803 S Cesar Chavez,,Renteria Gilberto Iii,Commercial Real Property,"158,558","$1,622,999","$1,449,234",26.28032,-98.12127,113552,A1800-00-059-0005-01
Hidalgo,Edinburg,1702 S Expwy 281,,Carville Royce & Janice,Commercial Real Property,"132,738","$1,622,713","$1,025,392",26.28315,-98.14831,577049,E0058-02-000-0001-00
Hidalgo,Edinburg,2702 W University Dr,,Haidar Properties Llc,Commercial Real Property,"77,459","$1,622,602","$1,111,373",26.30484,-98.19071,714848,B1597-00-000-0001-00
Hidalgo,,119 Retama St,,L & C Delgado Family Lp,Commercial Real Property,"42,805","$1,618,879","$1,387,496",26.29278,-97.98041,565060,P7350-00-000-0001-00
Hidalgo,Edinburg,4002 W Mile 17 1/2,,Trevino Antonio & Sheila,Multifamily Residential,"189,922","$1,616,833","$1,285,633",26.33058,-98.20348,294903,T2100-00-235-0015-00
Hidalgo,McAllen,500 Trenton,,Varco Trenton Center Llc,Commercial Real Property,"76,476","$1,614,894","$678,067",26.26177,-98.17622,1466799,T6864-00-000-0001-00
Hidalgo,McAllen,5405 N Mccoll Rd,,Fernandez & Son Investments Llc,Commercial Real Property,"31,200","$1,614,506","$1,157,426",26.24942,-98.20517,547220,D7545-01-002-007A-00
Hidalgo,McAllen,5001 N Mccoll Rd,,Jones Family Trust,Commercial Real Property,"58,597","$1,613,960","$989,903",26.24672,-98.20569,840554,N5620-00-000-000I-00
Hidalgo,Mercedes,Dawson Rd,,Rgvi Opportunity Llc,Commercial Real Property,"129,389","$1,613,175","$1,140,905",26.15728,-97.90135,675249,D0447-00-000-0003-05
Hidalgo,Edinburg,805 Russian Ave,,Madscientist Properties Llc F/K/A Madscientist Properties Series Llc,Multifamily Residential,"39,304","$1,612,304","$1,258,568",26.31189,-98.18266,681540,S2210-00-000-0001-00
Hidalgo,Mercedes,3939 E Expwy 83,,Mercedes Sccs Llc,Commercial Real Property,"71,235","$1,611,988","$661,001",26.16006,-97.89458,729304,H3675-01-000-0001-00
Hidalgo,Edinburg,3909 Ramseyer Rd,,Adolfo Properties Llc,Commercial Real Property,"426,888","$1,609,636","$1,292,116",26.36217,-98.10675,278358,S1700-02-032-0015-00
Hidalgo,Edinburg,724 W Monte Cristo Rd,,Casita Self Storage Llc,Commercial Real Property,"126,325","$1,609,498","$996,822",26.33635,-98.16418,685458,F7352-00-000-0001-00
Hidalgo,McAllen,2228 Trenton Rd,,Freedom Bank,Commercial Real Property,"59,180","$1,608,466","$720,766",26.27061,-98.23374,692278,T6832-00-001-0004-00
Hidalgo,Edinburg,E Rogers Rd,,Molina'S Construction Inc,Multifamily Residential,"40,100","$1,605,338","$1,404,838",26.32503,-98.13232,1235476,M5645-00-000-0003-00
Hidalgo,Edinburg,3809 W Monte Cristo Rd,,Wilbur-Ellis Company,Commercial Real Property,"294,030","$1,603,450","$1,319,950",26.34438,-98.19951,269573,R2100-00-00B-0001-05
Hidalgo,McAllen,5322 S Ih 69C (Expwy 281),,Centmat Properties Llc,Commercial Real Property,"115,868","$1,603,086","$838,357",26.25055,-98.17162,1178352,C2676-00-000-0001-00
Hidalgo,McAllen,5300 N Mccoll Rd,,Gaok Llc,Commercial Real Property,"34,848","$1,601,948","$1,270,892",26.24887,-98.20429,897399,V4356-00-000-0002-00
Hidalgo,,856 Manzanilla Ct,,Gonzalez Lorenzo,Commercial Real Property,"185,608","$1,599,317","$1,209,540",26.29255,-97.97803,565073,P7350-00-000-0014-00
Hidalgo,Edinburg,Expwy 281,,Holt Commercial Properties Ltd,Commercial Real Property,"264,496","$1,594,865","$404,632",26.28594,-98.14782,297026,T2100-00-270-0007-04
Hidalgo,McAllen,St. Frances & Stewart,,Bs Properties Llc,Commercial Real Property,"1,797,721","$1,593,895","$5,000",26.27304,-98.29363,318029,W0100-00-037-0012-00
Hidalgo,McAllen,6100 N 10Th St,,Fk Real Estate Llc,Commercial Real Property,"64,647","$1,593,777","$443,060",26.25854,-98.21981,640279,M0560-00-000-003A-05
Hidalgo,,Mi 11 N & Mi 1 1/2 W,,Hidalgo County,Commercial Real Property,"1,742,400","$1,587,845","$399,845",26.21623,-97.93331,723409,C0700-00-099-0015-01
Hidalgo,Edinburg,315 E Mcintyre St,,Nixon51 Llc,Commercial Real Property,"42,600","$1,587,571","$1,072,111",26.30233,-98.15938,164805,E3300-00-207-0013-00
