County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,McAllen,1501 Bluebird Ave,,Bluebird Equities Llc,Multifamily Residential,"20,080","$747,535 ","$561,795 ",26.25217,-98.22868,566731,N6600-02-005-0002-05
Hidalgo,McAllen,3149 Center Pointe Dr,,Texas Cordia Construction Llc,Commercial Real Property,"18,197","$747,151 ","$506,953 ",26.25706,-98.20463,819212,C2672-00-000-002A-00
Hidalgo,McAllen,5401 Us Expwy 281,,Gamboa Cayetano,Commercial Real Property,"68,644","$747,042 ","$232,212 ",26.24137,-98.17766,841845,R1326-01-000-0001-00
Hidalgo,Edinburg,520 Newport Ave,,Gone Properties Llc,Multifamily Residential,"9,126","$746,445 ","$655,183 ",26.30188,-98.2034,1123819,M5665-01-000-0010-00
Hidalgo,McAllen,5903 Fir St,,Ka5 Investments Llc,Commercial Real Property,"40,102","$746,279 ","$555,796 ",26.24524,-98.16682,695738,S5937-00-000-0003-00
Hidalgo,McAllen,208 E Minnesota,,Villanin Llc,Commercial Real Property,"54,092","$746,213 ","$583,936 ",26.23955,-98.17461,1181087,V3932-00-000-0001-00
Hidalgo,,Fm 88 & Mile 15,,Leos Marco Antonio,Commercial Real Property,"230,432","$746,026 ","$515,594 ",26.27439,-97.99569,815051,L5630-00-000-0002-00
Cameron,Los Fresnos,804 W Ocean Blvd,78566,O'Reilly Auto Enterprises Llc,Commercial Real Property,"6,712","$745,993 ","$499,319 ",26.0706,-97.5714,138230,75-0171-1690-0100-00
Hidalgo,McAllen,3010 S Mccoll Rd,,Rally Credit Union,Commercial Real Property,"49,081","$745,596 ","$422,275 ",26.27728,-98.19909,586045,C0153-00-000-0001-00
Hidalgo,Alton,7820 N Shary Rd,,7- Eleven Inc,Commercial Real Property,"45,750","$744,638 ","$470,138 ",26.28104,-98.27344,708894,A6862-00-000-0001-00
Hidalgo,,7269 Doffing Rd,,Aguirre Humberto Luis & Beatriz Adriana,Commercial Real Property,"211,702","$744,585 ","$611,193 ",26.30949,-98.3739,159872,D6000-01-000-0065-00
Hidalgo,McAllen,123 E Nolana Loop,,Auto Zone Texas Lp,Commercial Real Property,"36,380","$744,500 ","$489,840 ",26.23345,-98.17568,816043,N2920-00-000-000A-00
Hidalgo,Edinburg,320 E University Dr,,Bank Of South Texas,Commercial Real Property,"17,750","$744,030 ","$596,704 ",26.30039,-98.15944,165026,E3300-00-251-0008-00
Hidalgo,Edinburg,6514 E Texas Rd,,De Rios Delia Gutierrez,Commercial Real Property,"200,324","$743,385 ","$485,190 ",26.27991,-98.09715,1236899,T2654-00-000-0001-00
Cameron,Harlingen,2218 Bell St,78550,Manda Bell Llc,Multifamily Residential,"10,852","$741,892 ","$673,121 ",26.1906,-97.6961,67110,15-7860-0000-0020-00
Hidalgo,Mission,2708 W Main Ave,,Exchangeright Net Leased Portfolio 26 Dst,Commercial Real Property,"43,560","$740,873 ","$601,481 ",26.29065,-98.34361,958401,R4577-00-000-0001-00
Hidalgo,Edinburg,322 E Kuhn St,,Legacy Funeral Holdings Inc,Commercial Real Property,"14,200","$740,532 ","$527,532 ",26.30272,-98.159,164804,E3300-00-207-0009-00
Cameron,San Benito,1495 W Business 77,78586,T & C Apartment Leasing Llc,Multifamily Residential,"11,997","$739,772 ","$509,255 ",26.1281,-97.6311,104858,61-0820-1260-0032-00
Hidalgo,,Monte Cristo,,Carranza Saturnino & Sonia Codina,Commercial Real Property,"136,343","$739,612 ","$657,532 ",26.35798,-98.30719,553805,T2100-00-222-0000-02
Hidalgo,Edinburg,202 W Monte Cristo Rd,,Mcdonald'S Real Estate Company,Commercial Real Property,"34,577","$739,424 ","$531,960 ",26.33691,-98.15736,815020,J9525-00-000-0001-00
Hidalgo,Alton,N Ware Rd,,Davis Eric & Juanita Co Trustees,Commercial Real Property,"565,844","$739,254 ","$100,779 ",26.30081,-98.25188,262523,P8400-00-000-0139-05
Hidalgo,McAllen,2216 Robin Ave,,Marlinplex Properties Lp,Multifamily Residential,"16,818","$739,201 ","$587,838 ",26.26714,-98.23451,183065,G7610-00-000-0001-00
Hidalgo,Weslaco,1821 E Sugar Cane,,Liquid Environmental Solutions Of Texas Lp,Commercial Real Property,"653,400","$738,884 ","$237,900 ",26.18642,-97.97194,728747,L4804-00-001-0001-00
Hidalgo,McAllen,3109 Center Pointe Dr,,Santa Fe East Cattle Company Lp,Commercial Real Property,"27,052","$738,719 ","$381,633 ",26.25784,-98.20482,711631,C2672-00-001-0003-00
Hidalgo,Edinburg,1502 S 10Th St Unit 7,,Nlv Investments Llc,Commercial Real Property,"15,660","$738,484 ","$523,939 ",26.29492,-98.21277,1123803,L5366-00-000-0007-00
Hidalgo,McAllen,5115 S Veterans Rd (I Rd),,Rojas Erminio & Esperanza,Multifamily Residential,"14,556","$738,409 ","$659,808 ",26.25066,-98.15803,314468,V3550-00-000-0004-00
Hidalgo,Edinburg,510 W Monte Cristo Rd,,Fuva Usa Inc,Commercial Real Property,"517,493","$738,055 ","$203,455 ",26.33542,-98.16163,295794,T2100-00-244-0004-03
Hidalgo,Edinburg,1603 Lexington Cir,,Trsutee Of The Henry Nieuwendaal Amended Rev Trust,Multifamily Residential,"23,451","$737,632 ","$503,122 ",26.2962,-98.18022,582447,S6810-03-000-0065-00
Hidalgo,Edinburg,1714 S Alamo Rd,,Jc & C Services Inc,Commercial Real Property,"153,767","$737,101 ","$563,694 ",26.27764,-98.10507,527222,A1800-00-060-0005-15
Hidalgo,Edinburg,100 S Mon Mack Rd,,Mittanck Investments Llc,Commercial Real Property,"244,807","$737,015 ","$330,419 ",26.30576,-98.20165,297394,T2100-00-276-0012-06
Hidalgo,McAllen,4100 Raul Longoria Rd,,Genecco Thomas F,Commercial Real Property,"43,560","$736,459 ","$197,208 ",26.23262,-98.14896,200048,J5700-00-008-0009-00
Hidalgo,McAllen,5913 Nightingale Ave,,Seven Sisters Texas Llc,Multifamily Residential,"21,142","$736,351 ","$561,929 ",26.26843,-98.27556,1307698,L3386-00-000-0024-00
Cameron,Harlingen,2224 Camelot Plaza Cir,78550,Mnl Harlingen Llc,Commercial Real Property,"10,430","$736,324 ","$506,763 ",26.1906,-97.6961,79629,23-0692-0010-0080-00
Hidalgo,Edinburg,601 - 609 E University Dr,,Grh Investments Llc,Commercial Real Property,"24,850","$735,601 ","$534,316 ",26.30088,-98.15647,164897,E3300-00-237-0018-01
Hidalgo,Edinburg,1110 S 10Th St,,Asas Ltd,Commercial Real Property,"28,104","$735,297 ","$395,239 ",26.29142,-98.16508,163919,E3200-00-00G-0008-06
Hidalgo,McAllen,3145 Center Pointe Dr,,Kapur Properties Ltd,Commercial Real Property,"22,542","$735,165 ","$437,611 ",26.2561,-98.20485,711654,C2672-00-005-0002-00
Hidalgo,McAllen,4614-4618 S Bus Hwy 281,,Prince Sameer Ltd,Commercial Real Property,"19,920","$734,959 ","$555,679 ",26.25693,-98.17284,654715,S3092-00-000-0004-00
Hidalgo,Mission,3502 W Main Ave ( Mile 5 N Rd),,Del Mar Enterprises Llc,Commercial Real Property,"33,399","$734,372 ","$507,259 ",26.29208,-98.35234,511783,L1068-00-000-0023-00
Hidalgo,Edinburg,409 E Mahl St,,Garcia Gaspar,Commercial Real Property,"21,300","$733,318 ","$475,588 ",26.29908,-98.15906,165170,E3300-00-279-0010-00
Hidalgo,Edinburg,,,Roska Enterprises Llp,Multifamily Residential,"9,778","$733,073 ","$605,956 ",26.31611,-98.21273,1468264,A6350-00-000-0115-00
Hidalgo,Edinburg,E Canton Rd,,Tovar Rolando & Elvira,Commercial Real Property,"382,021","$732,845 ","$195,495 ",26.2666,-98.11365,113379,A1800-00-056-0002-03
Hidalgo,Edinburg,2557 Monte Cristo Rd,,Confidential,Commercial Real Property,"40,946","$732,799 ","$641,803 ",26.33379,-98.13017,278794,S1700-03-002-0012-01
Hidalgo,McAllen,703 & 707 Dove Ave,,Jhr Investments Lp,Commercial Real Property,"30,940","$732,588 ","$399,984 ",26.25289,-98.2192,580714,B4370-00-000-0022-00
Hidalgo,,Valverde Rd,,Jr Investments,Commercial Real Property,"74,650","$732,447 ","$661,394 ",26.2629,-98.07225,1233685,D6130-00-001-0001-00
Hidalgo,,301 S Broadway St,,Cedillo Family Lp,Commercial Real Property,"16,500","$732,380 ","$592,130 ",26.29126,-97.99358,176613,F7850-00-004-0001-00
Hidalgo,Edinburg,405 La Mancha Ave,,Chicostres Llc,Multifamily Residential,"20,242","$731,982 ","$529,562 ",26.30929,-98.19138,685447,L6269-02-000-0031-00
Hidalgo,,38828 7 Mile Line,,Chavez Felix Jr,Commercial Real Property,"32,453","$731,538 ","$601,726 ",26.33508,-98.44236,650480,P9279-01-000-0015-00
Hidalgo,Alton,8148 N Shary Rd,,Ramirez Yolanda S,Commercial Real Property,"440,827","$730,788 ","$48,588 ",26.2849,-98.27534,542023,S2950-00-000-0414-01
Hidalgo,,6500 Valverde,,Willow Bark Management Llc,Commercial Real Property,"45,948","$730,336 ","$633,846 ",26.22036,-98.07955,1068501,R4565-00-000-0001-00
Hidalgo,Edinburg,4601 W University Dr,,A & J Blessings Llc,Commercial Real Property,"214,751","$729,521 ","$385,249 ",26.31072,-98.21349,297466,T2100-00-277-0006-04
Hidalgo,Mission,6220 N La Homa #20 Rd,,Mdc Coast 9 Llc,Commercial Real Property,"60,548","$729,085 ","$317,356 ",26.29187,-98.35146,209759,L1100-01-00A-0001-00
Hidalgo,,500 W Pablo Layton St,,Es2 Development Llc,Multifamily Residential,"87,500","$728,772 ","$435,647 ",26.2983,-97.99936,169367,E5400-00-025-0000-00
Hidalgo,Mission,205 S Alton Blvd,,O'Reilly Auto Enterprises Llc,Commercial Real Property,"44,801","$728,714 ","$421,824 ",26.28582,-98.31462,117720,A3700-00-015-0008-01
Cameron,Harlingen,913 N Ed Carey Dr,78550,Marcos Place Llc,Commercial Real Property,"5,400","$728,453 ","$548,063 ",26.1906,-97.6961,71533,17-9700-0000-0010-00
Hidalgo,McAllen,E Owassa Rd,,Ohana Properties Llc,Multifamily Residential,"62,291","$727,891 ","$556,590 ",26.24524,-98.16302,648364,Y2750-00-000-0001-00
Hidalgo,,911 W Edinburg Ave,,Sch Elsa Llc,Commercial Real Property,"49,642","$726,959 ","$379,465 ",26.29379,-98.00889,596441,C8356-00-000-0008-00
Hidalgo,,18360 Fm 493,,Mcallen Hospitals Lp,Commercial Real Property,"73,704","$726,904 ","$627,404 ",26.29068,-98.03662,710957,L0542-00-000-0001-00
Hidalgo,Edinburg,1307 Bodark Dr,,Ito Land Llc,Multifamily Residential,"9,600","$726,893 ","$614,573 ",26.31509,-98.16143,1068623,W3780-00-000-0003-00
Hidalgo,Edinburg,N Mccoll Rd,,Asgard Holdings Llc,Commercial Real Property,"53,480","$726,766 ","$593,066 ",26.31882,-98.19244,1181093,R4556-00-000-0001-00
Hidalgo,Edinburg,1224 W University Dr,,R & L Lozano Leasing Ltd,Commercial Real Property,"41,297","$726,639 ","$402,457 ",26.30249,-98.1748,1015286,U1060-00-000-001B-00
Hidalgo,Edinburg,222 W Mahl St,,Rva Properties Llc,Multifamily Residential,"17,598","$726,557 ","$513,621 ",26.29937,-98.16495,165345,E3300-00-299-0001-00
Hidalgo,Edinburg,302 N Montevideo St,,Calixto Hernandez Inc,Multifamily Residential,"24,240","$726,234 ","$574,734 ",26.30586,-98.18083,323972,W3600-03-000-0028-00
Hidalgo,McAllen,2803 Javalina Ave,,Kikam Adelina Taiga,Multifamily Residential,"8,672","$725,749 ","$598,561 ",26.27155,-98.13752,1124201,R2059-00-003-0032-00
Hidalgo,Edinburg,1401 S 2Nd Ave,,Mws Aviation Llc,Commercial Real Property,"37,184","$725,519 ","$502,415 ",26.29011,-98.17437,183411,G8000-00-000-0001-00
Hidalgo,Edinburg,,,Leal R Investments Llc,Multifamily Residential,"9,820","$725,105 ","$597,450 ",26.31589,-98.21124,1468259,A6350-00-000-0110-00
Hidalgo,Edinburg,400 S Closner Blvd,,International Bank Of Commerce,Commercial Real Property,"33,022","$724,424 ","$407,413 ",26.298,-98.16254,543437,I0020-00-000-0001-00
Hidalgo,Edinburg,1315 Bodark Dr,,Nader Luis A Jr & Erika,Multifamily Residential,"12,888","$723,921 ","$600,201 ",26.31556,-98.16135,1068621,W3780-00-000-0001-00
Hidalgo,,Mile 8 1/2,,Aleman Gerardo & Veronica,Commercial Real Property,"39,204","$723,558 ","$636,434 ",26.32764,-98.24981,294637,T2100-00-229-0019-03
Hidalgo,Mission,514 Conway Ave,,Varela Jose G & Dora M Salinas,Commercial Real Property,"39,368","$723,445 ","$436,055 ",26.28182,-98.31392,815668,A3510-00-000-009B-00
Hidalgo,,Mile 2 1/2 E,,Southern Point Investmenrs Llc,Multifamily Residential,"44,027","$723,439 ","$602,365 ",26.14738,-97.86999,720890,L3198-00-001-0012-00
