County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Edinburg,1100 E Ebony Ln,,Edinburg Cons Ind School Dst,Commercial Real Property,"131,987","$4,293,708","$4,133,333",26.28807,-98.15622,297016,T2100-00-270-0005-04
Hidalgo,McAllen,101 Paseo Del Prado,,Del Prado Inc,Commercial Real Property,"209,708","$4,246,527","$2,820,513",26.25675,-98.20192,543116,D2980-00-000-0001-00
Hidalgo,McAllen,2000 Industrial Dr,,Glg Garden Llc,Commercial Real Property,"383,764","$4,231,163","$3,386,883",26.25225,-98.23187,230517,M2250-00-000-0002-01
Hidalgo,Mercedes,3001 Expwy 83,,Renobacion Holding Co Llc,Commercial Real Property,"310,583","$4,217,188","$3,068,032",26.15995,-97.8973,799892,C1400-00-065-0015-06
Hidalgo,McAllen,4221 S Bus Hwy 281,,Powell Lance C & Kristin Vackar Mccollough,Commercial Real Property,"339,332","$4,210,938","$2,853,608",26.26117,-98.17385,250801,O1800-01-000-0000-00
Hidalgo,Mercedes,7007 E Expressway 83,,Sarina Group Ltd,Commercial Real Property,"117,029","$4,208,756","$2,962,397",26.16019,-97.88034,708889,W0754-03-000-0002-00
Hidalgo,McAllen,1251 W Minnesota Rd,,Larki Llc,Commercial Real Property,"144,184","$4,202,258","$3,704,825",26.24166,-98.19458,1233659,K7750-00-000-0001-00
Cameron,Primera,23850 Stuart Place Rd,78552,Sunquest Properties Lp,Multifamily Residential,"141,841","$4,201,337","$3,875,066",26.22,-97.67,394702,98-6548-0010-0010-00
Hidalgo,McAllen,7100 N 23Rd St,,Aattic Ix Limited Partnership,Commercial Real Property,"140,481","$4,194,392","$3,070,544",26.26811,-98.23357,958571,C0031-00-001-0002-00
Hidalgo,Edinburg,9100 N 10Th St,,Rally Credit Union,Commercial Real Property,"94,917","$4,187,746","$3,352,474",26.28478,-98.21553,1313473,N0085-00-000-0002-00
Hidalgo,Edinburg,401 - 527 S Mccoll Rd,,Hidalgo County,Commercial Real Property,"195,748","$4,181,633","$2,977,783",26.30147,-98.1957,668446,W3630-00-001-0015-00
Hidalgo,McAllen,503 W Owassa Rd,,Ctc Asset Company Ltd,Commercial Real Property,"197,627","$4,146,787","$3,751,533",26.24939,-98.18012,1183458,O8050-02-000-0001-00
Cameron,Harlingen,3502 Spur 54,78550,L & F Distributors,Commercial Real Property,"63,412","$4,133,331","$2,117,200",26.1906,-97.6961,204715,97-7570-0070-0200-00
Hidalgo,McAllen,4405 Professional Dr,,Hidalgo County Appraisal Dist,Commercial Real Property,"174,453","$4,131,696","$1,994,647",26.26171,-98.17801,638376,E0058-05-000-0001-00
Hidalgo,,15201 N 29Th St,,Ml Rhodes Ltd,Commercial Real Property,"2,925,272","$4,103,215","$143,125",26.3449,-98.23204,224742,M0100-00-000-0000-01
Hidalgo,Edinburg,5160 N Expressway 281,,Vantage Ventures Ltd,Commercial Real Property,"289,064","$4,095,117","$3,083,392",26.35676,-98.14536,1124338,V2640-01-000-0000-00
Hidalgo,McAllen,2302 Cornerstone Blvd,,Cornerstone Hospital Properties Lp,Commercial Real Property,"178,248","$4,091,409","$3,333,857",26.26264,-98.19833,1461922,U0005-00-000-0001-00
Hidalgo,,2901 State Hwy 107,,Citrus Valley 168 Llc,Commercial Real Property,"872,681","$4,091,307","$2,649,638",26.31071,-98.23669,193761,H3850-00-000-0012-05
Hidalgo,McAllen,4002 S Expressway 281,,281 Trenton Investments Ltd,Commercial Real Property,"261,360","$4,085,945","$1,864,385",26.263,-98.16094,730280,R3342-00-000-0001-00
Hidalgo,McAllen,801 E Canton Rd,,Edinburg Cons Ind School,Commercial Real Property,"918,245","$4,041,080","$2,649,800",26.27691,-98.15995,201615,K2400-00-000-0002-00
Cameron,Los Fresnos,209 E 1St,78566,Coltrin Richard L,Multifamily Residential,"44,094","$4,026,927","$3,995,622",26.0706,-97.5714,88995,37-1800-0180-1100-00
Hidalgo,McAllen,8317 N 10Th St,,Store Master Funding Iii Llc,Commercial Real Property,"126,700","$4,005,969","$2,162,207",26.27767,-98.21857,701132,G7000-03-000-001A-00
Hidalgo,McAllen,4701 N Cage Blvd,,Princess Sabreena Ltd,Commercial Real Property,"126,528","$3,999,856","$2,788,351",26.23566,-98.1793,652074,W0753-02-000-0001-00
Hidalgo,,Fm 107,,Elsa Apartments Llc,Multifamily Residential,"90,754","$3,997,228","$3,489,006",26.29085,-97.982,696141,L1721-00-000-0020-00
Cameron,Harlingen,4506 Bus 77,78550,Carefree Valley Mhp Harlingen Tx Llc,Commercial Real Property,"13,496","$3,978,220","$3,888,220",26.1906,-97.6961,203292,97-3780-0300-0000-00
Hidalgo,McAllen,507 W Owassa Rd,,Ctc Asset Company Ltd,Commercial Real Property,"132,209","$3,963,025","$3,698,607",26.24949,-98.17931,1183465,O8050-02-000-0002-00
Hidalgo,McAllen,5820 N Cage Blvd,,D M Roth Inc,Commercial Real Property,"217,800","$3,955,534","$2,757,634",26.24567,-98.17285,300295,T2360-00-000-000A-00
Hidalgo,,302 N Mile 2 1/2 E,,Probuild Co Llc,Commercial Real Property,"868,077","$3,947,037","$3,252,575",26.15282,-97.8674,705560,H4742-00-000-0001-00
Hidalgo,McAllen,,,Renaissance World One Lp,Commercial Real Property,"341,510","$3,941,207","$3,114,429",26.25267,-98.23513,1540269,M2250-00-000-0001-02
Hidalgo,Weslaco,2300 Vo-Tech Dr,,B H 2300 Vo Tech Drive Llc,Commercial Real Property,"745,311","$3,932,651","$2,758,786",26.17928,-97.96791,236291,M4010-00-002-0001-00
Cameron,Los Fresnos,Old Alice Rd,78566,Cameron County,Commercial Real Property,"144,599","$3,886,466","$3,606,466",26.0706,-97.5714,151337,77-3430-0470-0000-00
Cameron,San Benito,850 Business 77,78586,Cosmo Holding Llc,Commercial Real Property,"60,840","$3,863,419","$2,865,442",26.1281,-97.6311,104173,60-8140-0040-0010-00
Hidalgo,Edinburg,,,Salkinder Real Estate Llc,Commercial Real Property,"81,741","$3,861,175","$2,962,026",26.28291,-98.21715,1473482,S0169-00-000-0001-00
Hidalgo,McAllen,4400 S Expressway 281,,Us Border Patrol,Commercial Real Property,"677,794","$3,847,965","$764,004",26.25826,-98.16388,655778,W7700-04-000-0016-05
Hidalgo,Edinburg,3131 W Freddy Gonzalez Rd,,Rct Holdings Llc,Commercial Real Property,"115,600","$3,818,125","$2,430,925",26.29249,-98.19965,696763,W3630-02-002-0003-00
Hidalgo,Edinburg,4301 Rio Grande Care Rd,,Ramirez Francisco A & Martha Trustees Of Ramirez Joint Revocable Trust,Commercial Real Property,"554,083","$3,753,981","$2,965,181",26.35011,-98.18795,266306,R0800-01-000-0010-00
Hidalgo,Edinburg,702 Cullen St,,Boys And Girls Clubs Of Edinburg Rio Grand Valley Inc,Commercial Real Property,"108,686","$3,749,978","$3,500,000",26.32733,-98.15157,20407565,B3968-00-000-005A-00
Hidalgo,McAllen,301 Owassa,,Mdh F2 South Texas Edinburg Llc,Commercial Real Property,"156,979","$3,746,978","$3,228,947",26.24919,-98.17738,1305748,S6610-00-000-0001-00
Hidalgo,McAllen,1902 Iowa Rd,,R & N Properties L L C,Multifamily Residential,"78,844","$3,742,487","$3,249,714",26.27997,-98.14664,262200,P7900-00-000-0010-00
Hidalgo,McAllen,4610 S Jackson Rd,,Cosmopolitan Group Ltd,Commercial Real Property,"139,091","$3,711,447","$2,876,901",26.26067,-98.19266,792946,C8309-00-000-0001-00
Hidalgo,Edinburg,1801 E Sprague St,,Edinburg Cons Ind School Dst,Commercial Real Property,"829,382","$3,696,869","$835,500",26.29247,-98.14564,296993,T2100-00-269-0015-00
Hidalgo,McAllen,203 -263 E Trenton Rd,,Trenton Park Retail Llc,Commercial Real Property,"100,114","$3,656,890","$2,005,016",26.26213,-98.17,840720,T6861-00-000-0001-00
Hidalgo,Donna,4315 N Hutto Rd,,Big Valley Auto Auction Lp,Commercial Real Property,"724,403","$3,650,965","$2,807,732",26.20055,-98.0649,206081,L0250-00-049-0000-00
Hidalgo,McAllen,2617 S Sugar Rd,,Just A Closet #6 Llc,Commercial Real Property,"193,842","$3,640,229","$2,467,485",26.27926,-98.18251,1376826,J9550-06-000-0001-00
Cameron,Los Fresnos,680 E Ocean Blvd,78566,Gethsemane 2 Llc,Multifamily Residential,"48,656","$3,616,135","$3,583,707",26.0706,-97.5714,394902,79-1900-0450-0456-00
Hidalgo,Mercedes,4001 E Expwy 83,,Mile One East At Expressway 83 Llc,Commercial Real Property,"166,354","$3,611,461","$1,390,635",26.16008,-97.89311,550692,H0070-00-000-0001-00
Hidalgo,,Hwy 107 & 86Th St,,Hidalgo County,Commercial Real Property,"251,341","$3,601,017","$3,098,335",26.29729,-98.06866,274777,S0400-00-005-0001-00
Hidalgo,,9221 N Fm 493,,Breed Holdings Llc,Commercial Real Property,"220,570","$3,595,649","$3,198,622",26.24473,-98.03945,575922,J6950-00-000-0006-00
Hidalgo,Edinburg,620 E Chapin St,,Ital Edinburg Ltd,Commercial Real Property,"245,678","$3,580,599","$3,142,359",26.31404,-98.15531,295551,T2100-00-241-0009-01
Hidalgo,Edinburg,N Jackson Rd,,Board Of Regents Of The University,Commercial Real Property,"811,087","$3,560,776","$1,127,514",26.3089,-98.18335,297110,T2100-00-273-0004-01
Hidalgo,McAllen,312 W Nolana Loop,,Decorgv Llc,Commercial Real Property,"82,063","$3,560,725","$2,781,126",26.23484,-98.18089,720915,N2840-00-000-0003-00
Hidalgo,McAllen,4702 S Mccoll Rd,,Edinburg Surgery Center Lp,Commercial Real Property,"84,298","$3,539,530","$2,793,493",26.26088,-98.20199,592767,N7335-01-000-0001-00
Hidalgo,Edinburg,Kuhn St,,Hidalgo Co Historical Museum,Commercial Real Property,"21,300","$3,514,730","$3,257,000",26.3036,-98.1612,164661,E3300-00-188-0008-00
Hidalgo,McAllen,2502 W Trenton Rd,,Trenton Square Llc,Commercial Real Property,"16,850","$3,509,162","$3,239,562",26.26522,-98.19979,692764,C8230-04-010-0001-01
Hidalgo,Edinburg,1001 S Mccoll Rd,,A Attic X Limited Partnership,Commercial Real Property,"154,638","$3,505,222","$2,554,198",26.29572,-98.19737,1123515,A0131-00-000-0001-00
Cameron,Harlingen,N B St,78550,Harlingen Cisd,Commercial Real Property,"56,702","$3,501,057","$3,216,057",26.1906,-97.6961,69916,17-2840-0010-0000-00
Hidalgo,McAllen,5215 S Sugar Rd,,5215 South Sugar Road Llc,Commercial Real Property,"238,860","$3,491,948","$2,847,026",26.25354,-98.18726,600651,E3280-00-000-0001-00
Hidalgo,Mission,215 W Main Ave,,Chavez Felix Jr,Commercial Real Property,"411,753","$3,489,820","$3,045,127",26.28905,-98.31538,895348,J9510-00-003-0001-00
Cameron,San Benito,875 S Sam Houston Blvd,78586,Choches Bodega Llc,Commercial Real Property,"52,329","$3,477,907","$3,383,307",26.1281,-97.6311,103240,59-6050-0020-0011-00
Hidalgo,McAllen,213 E Owassa Rd,,La Roca Investments Ltd,Commercial Real Property,"237,824","$3,470,458","$2,573,309",26.24783,-98.17213,519309,M0615-00-000-0001-00
Hidalgo,McAllen,208 E Canton Rd,,Dcg-Mfhsj Llc,Commercial Real Property,"168,096","$3,469,072","$2,485,710",26.27499,-98.1682,647943,C2771-02-000-0001-00
Hidalgo,Edinburg,2111 W University Dr,,Transfuse Artificial Intelligence Llc,Multifamily Residential,"92,913","$3,462,506","$2,928,253",26.30611,-98.18494,1124347,W2164-02-000-0002-00
Hidalgo,McAllen,6301 N 10Th St,,Falcon International Bank,Commercial Real Property,"80,730","$3,405,718","$1,968,724",26.25995,-98.22098,819034,M1475-00-000-0002-00
Hidalgo,Alton,9530 Nw Corner N Ware & Mi 6 Rd,,Uptown Luxury Holdings Llc,Multifamily Residential,"399,968","$3,385,770","$2,972,580",26.29338,-98.24891,262553,P8400-00-000-0147-00
Hidalgo,McAllen,403 W Trenton Rd,,Auriel Investments Llc,Commercial Real Property,"100,782","$3,380,386","$2,145,812",26.26275,-98.17451,1181117,T8120-00-000-0003-00
Hidalgo,Alton,1715 N Alton Blvd,,Vallejo Jose D,Commercial Real Property,"594,158","$3,358,161","$1,139,631",26.30316,-98.31346,318602,W0100-00-045-0006-04
Hidalgo,McAllen,1300 Trenton Rd,,Gt Management Inc,Commercial Real Property,"98,016","$3,343,374","$2,363,215",26.26911,-98.22225,1236057,V0535-00-000-006A-00
Hidalgo,McAllen,6624 N 10Th St,,Nanak Ltd A Tx Ltd Partnership,Commercial Real Property,"79,200","$3,317,453","$1,907,693",26.26234,-98.2191,629507,S6765-00-000-0005-00
Cameron,Los Fresnos,36451 Hwy 100,78566,Nautical Properties Inc,Commercial Real Property,"113,205","$3,313,737","$2,907,737",26.0706,-97.5714,125577,74-2610-0070-0170-01
Hidalgo,,4000 Roger Rd,,Edinburg C I S D,Commercial Real Property,"871,200","$3,304,920","$3,000,000",26.34385,-98.24211,652666,E0053-50-000-0001-00
Hidalgo,Mission,2605 W 5 Mile Line,,Mireles Omar,Commercial Real Property,"392,040","$3,297,196","$3,049,606",26.29013,-98.34959,209756,L1100-01-00A-0000-04
Cameron,San Benito,1770 W Expressway 83,78586,Securecare Moveit Mcallen Llc,Commercial Real Property,"70,822","$3,297,169","$3,103,130",26.1281,-97.6311,377274,58-1131-0010-0010-00
Hidalgo,Edinburg,215 W Mile 17 1/2,,Azteca Milling Lp,Commercial Real Property,"510,523","$3,293,387","$2,486,672",26.32404,-98.16062,295841,T2100-00-244-0014-01
Hidalgo,McAllen,7700 N 10Th St,,Yhr Mason Road Partners Lp,Commercial Real Property,"85,712","$3,264,929","$1,550,689",26.27281,-98.21763,672420,T6835-00-000-0002-00
Hidalgo,McAllen,4603 N Cage Blvd,,Selma'S Dream Ltd,Commercial Real Property,"66,426","$3,264,464","$2,766,269",26.23467,-98.17947,645646,W0753-00-000-0002-00
Hidalgo,McAllen,N Ware Rd,,Texas Conference Assoc Of Sda,Commercial Real Property,"217,204","$3,244,326","$2,592,714",26.26971,-98.25192,659916,B2065-00-000-0097-00
Hidalgo,Edinburg,1515 Haggar St,,Board Of Regents Of The,Commercial Real Property,"374,616","$3,228,965","$1,000,000",26.28542,-98.15125,297021,T2100-00-270-0006-05
