County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Edinburg,1121 Shavano Dr,,Novellini Ltd,Multifamily Residential,"22,331","$937,001 ","$722,619 ",26.32065,-98.17114,1569291,S6815-00-000-0016-00
Hidalgo,Edinburg,2847 W University Dr,,Dos Tiendas Inc,Commercial Real Property,"53,884","$936,395 ","$308,646 ",26.30645,-98.19355,685463,F5600-02-000-001A-00
Hidalgo,McAllen,1101 E Alberta Rd,,Martinez Luz Belen,Commercial Real Property,"69,750","$934,561 ","$805,523 ",26.25349,-98.15907,895588,M1921-00-000-0003-00
Hidalgo,,11723 N Bryan Rd,,Galarza Armando & Elvira,Commercial Real Property,"57,121","$934,243 ","$615,820 ",26.32085,-98.2938,319023,W0100-00-050-0010-10
Hidalgo,,12500 N 39Th St,,Esponjas Development Ltd,Multifamily Residential,"15,487","$933,886 ","$779,012 ",26.32139,-98.2455,1568947,E5053-00-003-0010-00
Cameron,Los Fresnos,203 N Arroyo Blvd,78566,Wells Fargo Bank Texas Na,Commercial Real Property,"7,614","$933,800 ","$850,160 ",26.0706,-97.5714,88053,37-0000-0120-0328-00
Cameron,Primera,Hand Rd,78552,Five Wells Ranch Ltd,Commercial Real Property,"25,380","$933,515 ","$355,094 ",26.22,-97.67,212525,98-7310-0040-0000-10
Hidalgo,,,,Guerra Rene,Multifamily Residential,"79,500","$933,166 ","$881,569 ",26.26386,-97.99418,1639856,G9460-00-000-0001-00
Hidalgo,Alton,8642 N Shary Rd,,Munoz Noel Jr & Claudia,Commercial Real Property,"137,214","$931,261 ","$710,232 ",26.28829,-98.27063,282383,S2950-00-000-0425-10
Hidalgo,Weslaco,Texas Blvd,,V & M  Property Rentals Inc,Commercial Real Property,"33,280","$929,903 ","$680,304 ",26.18916,-97.99176,1125949,A5508-00-000-00C2-00
Hidalgo,Edinburg,1312 - 1318 W Monte Cristo Rd,,Sesame Drive Properties Ltd,Commercial Real Property,"43,106","$929,205 ","$681,345 ",26.33854,-98.1699,652931,L3170-00-000-0014-00
Hidalgo,Edinburg,2524 N Closner Blvd,,Bic Development Corp,Commercial Real Property,"30,480","$927,900 ","$769,404 ",26.32611,-98.1576,262035,P7450-00-000-0001-00
Hidalgo,,9001 W Hwy 107,,Garza Julio J Jr,Commercial Real Property,"216,058","$927,437 ","$321,741 ",26.31237,-98.29876,318851,W0100-00-048-0009-39
Hidalgo,McAllen,5510 N 15Th St,,North Park Mcallen Llc,Multifamily Residential,"21,803","$927,185 ","$725,507 ",26.25368,-98.22661,522505,D7500-00-000-001B-00
Cameron,La Feria,10164 Expressway 83,78559,Limas Fabian Attorney At Law,Commercial Real Property,"27,056","$926,212 ","$868,560 ",26.1578,-97.8239,176562,84-3140-0100-0010-00
Hidalgo,McAllen,3000 W Trenton Rd,,Hoj 7 Brew Edinburgh Lp,Commercial Real Property,"41,180","$925,513 ","$369,583 ",26.26566,-98.20354,1539691,T1236-00-000-0001-00
Hidalgo,McAllen,5526 N 10Th St,,Quintanilla Crispin Cj Iii Etal,Commercial Real Property,"30,546","$925,481 ","$314,561 ",26.25298,-98.22092,544177,A6590-00-000-0002-00
Hidalgo,McAllen,3127 S Sugar Rd,,Ssa Foundation,Commercial Real Property,"26,588","$925,343 ","$739,229 ",26.2751,-98.18328,695180,C1125-00-000-0013-00
Hidalgo,,W Mile 7,,Horton Stephen P,Commercial Real Property,"87,120","$923,699 ","$775,595 ",26.32735,-98.38669,717161,W4220-00-000-0010-00
Cameron,La Feria,Expressway 83,78559,Rgv Rv Sales Llc,Commercial Real Property,0,"$923,492 ","$6,902 ",26.1578,-97.8239,176726,84-3490-0050-0101-00
Hidalgo,,624 Santa Rosa Ave,,Robraq Llc,Multifamily Residential,"30,500","$923,151 ","$802,676 ",26.29358,-97.967,163706,E3100-00-044-0001-00
Hidalgo,McAllen,5320 Birch St,,Life Investments Properties Llc,Commercial Real Property,"24,750","$922,857 ","$664,220 ",26.24062,-98.17243,704465,L2680-00-000-0018-00
Cameron,San Benito,1701 Industrial Way,78586,Mccoy'S Investments #103,Commercial Real Property,"33,300","$922,278 ","$825,658 ",26.1281,-97.6311,188730,88-5230-0000-0130-00
Hidalgo,McAllen,1201 Leticia St,,Aguayo 66 Holdings Ltd,Multifamily Residential,"34,312","$922,194 ","$707,741 ",26.25774,-98.1584,346990,T6870-00-000-0023-00
Hidalgo,Edinburg,2714 W Mi 17 1/2,,2612 Mile 17 Llc,Multifamily Residential,"34,500","$921,675 ","$706,050 ",26.32689,-98.18928,585602,E5970-02-000-0152-00
Hidalgo,Edinburg,2005 W University Dr,,Summit Group Holdings Llc,Commercial Real Property,"60,113","$920,559 ","$523,813 ",26.30519,-98.1839,297124,T2100-00-273-0005-07
Hidalgo,Edinburg,808 W Stubbs St,,S&S Holdings & Investments Llc,Multifamily Residential,"42,064","$919,831 ","$656,931 ",26.29913,-98.17118,328113,W4400-00-000-0022-00
Hidalgo,McAllen,2503 Garfield Ave,,Sunland Capital Llc,Multifamily Residential,"21,527","$919,766 ","$661,442 ",26.2774,-98.29046,1070646,S6063-02-000-0071-00
Hidalgo,Edinburg,1602 W University Dr,,Rb Sugar Plaza Lp,Commercial Real Property,"32,443","$919,363 ","$351,610 ",26.30329,-98.17877,601826,S6835-00-000-0002-00
Hidalgo,McAllen,3200 S Colt Ln,,Ronnie Cantu Contruction Llc,Multifamily Residential,"32,316","$917,018 ","$542,153 ",26.27551,-98.19587,1464701,N1150-00-000-0001-00
Hidalgo,McAllen,4626 - 4634 S Bus Hwy 281,,Jimenez Investments Llc,Commercial Real Property,"36,520","$916,420 ","$697,300 ",26.25662,-98.1729,654718,S3092-00-000-0007-00
Hidalgo,McAllen,4502 S Mccoll Rd,,Store Master Funding Xxii Llc,Commercial Real Property,"7,500","$916,353 ","$687,603 ",26.26443,-98.20133,732017,C8230-03-009-0008-05
Hidalgo,Edinburg,11500 N 10Th St,,Wychopen Tad G,Commercial Real Property,"125,888","$916,232 ","$450,948 ",26.30664,-98.21095,297487,T2100-00-277-0010-00
Hidalgo,Mercedes,303 Expwy 83 (Interstate Hwy 2),,Hiland Dairy Foods Company Llc,Commercial Real Property,"96,100","$915,164 ","$362,589 ",26.15821,-97.89682,233838,M3530-00-000-0003-00
Hidalgo,Mercedes,900 N Missouri Ave,,Mercedes Ind Sch Dist,Commercial Real Property,"350,658","$915,025 ","$750,000 ",26.16046,-97.91576,1242495,S3550-00-000-0002-00
Hidalgo,Donna,3315 N Victoria Rd,,Eberle Jason,Commercial Real Property,"609,840","$914,530 ","$397,453 ",26.18967,-98.02956,206669,L0400-00-017-0017-05
Hidalgo,McAllen,1525 E Trenton,,Guerra Griselda,Multifamily Residential,"102,054","$914,183 ","$608,020 ",26.26079,-98.15391,696927,G8630-00-000-0001-00
Hidalgo,,12501 N 39Th St,,Esponjas Development Ltd,Multifamily Residential,"15,487","$914,024 ","$759,150 ",26.32146,-98.24609,1568946,E5053-00-003-0009-00
Hidalgo,Mission,301 N Alton Blvd,,Chapa Blue Ltd,Commercial Real Property,"30,250","$913,893 ","$611,393 ",26.2892,-98.31402,895349,J9510-00-003-0002-00
Hidalgo,,Hwy 107,,Ochoa Ester,Commercial Real Property,"208,217","$913,253 ","$228,229 ",26.29163,-97.98142,518737,W3800-00-544-0000-03
Hidalgo,McAllen,2502 Garfield Ave,,Sunland Capital Llc,Multifamily Residential,"20,942","$912,746 ","$661,442 ",26.27685,-98.29056,1070585,S6063-02-000-0013-00
Hidalgo,McAllen,1920 Iowa Rd,,Weslaco Garden Apartments Llc,Multifamily Residential,"37,462","$912,473 ","$678,338 ",26.27986,-98.14589,262203,P7900-00-000-0013-00
Cameron,Los Fresnos,San Carlos Blvd,78566,Ortiz Luis Iii & Garza Erica I,Multifamily Residential,"8,120","$912,250 ","$906,150 ",26.0706,-97.5714,156151,78-1520-0000-0010-00
Cameron,San Benito,1401 Williams,78586,Dhr Real Estate Partners Ltd Partnrshp,Commercial Real Property,"7,112","$912,152 ","$733,164 ",26.1281,-97.6311,240175,61-0819-0010-0010-00
Hidalgo,McAllen,2905 N Cesar Chavez,,Monari Llc,Commercial Real Property,"212,137","$911,702 ","$633,523 ",26.22071,-98.13044,112544,A1800-00-043-0005-02
Hidalgo,McAllen,201 E Nolana Loop,,Pharr Terminal Llc,Commercial Real Property,"91,732","$910,855 ","$268,727 ",26.23342,-98.1749,1234707,T7320-00-000-0001-00
Hidalgo,,630 S Mile 2.5 E,,Vargas Real Estate Holdings Llc,Multifamily Residential,"41,235","$910,089 ","$796,693 ",26.14691,-97.86942,720878,D1945-00-000-0001-00
Hidalgo,Edinburg,2806 - 2810 Primrose Ave,,Zen Ezra Nexus Llc,Multifamily Residential,"22,400","$909,951 ","$691,551 ",26.33142,-98.18866,1068043,M2560-00-000-0024-00
Hidalgo,Edinburg,214 W Champion,,Del Canto Properties Llc,Commercial Real Property,"28,400","$909,710 ","$566,070 ",26.29635,-98.16493,165762,E3300-00-362-0003-00
Hidalgo,,412 E Hwy 107,,Plata Properties Incorporated,Commercial Real Property,"47,364","$909,682 ","$696,544 ",26.29293,-97.98793,706021,A1126-00-000-000A-00
Cameron,La Feria,Expwy 83,78559,Cameron Series,Commercial Real Property,0,"$909,637 ","$4,025 ",26.1578,-97.8239,364130,85-2942-0000-0021-00
Hidalgo,Edinburg,1900 - 1922 W University Dr,,Paredes Line Development Llc Et Al,Commercial Real Property,"55,214","$909,564 ","$545,153 ",26.30391,-98.1828,310912,U2000-00-000-0006-00
Hidalgo,McAllen,1520 E Minnesota Rd,,Exchangeright Net-Leased Portfolio 50 Dst,Commercial Real Property,"61,472","$909,405 ","$666,591 ",26.2379,-98.16053,1373082,L5530-00-000-0001-00
Cameron,San Benito,777 W Bus Hwy 77,78586,Texasmhp Llc,Commercial Real Property,"3,168","$909,200 ","$647,020 ",26.1281,-97.6311,400978,60-8150-0010-0020-00
Hidalgo,Edinburg,511 N Hoehn Dr,,Flores Jose B & Rosa L Trustees,Multifamily Residential,"66,080","$908,993 ","$495,993 ",26.31407,-98.21788,531139,G0040-01-000-0001-00
Hidalgo,Edinburg,Doolittle Rd,,Kelen Ami W Trustee Kelen Family Trust,Commercial Real Property,"74,183","$908,783 ","$686,235 ",26.3542,-98.11872,1305737,D7005-00-000-0001-00
Hidalgo,McAllen,4430 S Mccoll Rd,,Palker Properties Llc,Commercial Real Property,"7,500","$908,713 ","$679,963 ",26.26484,-98.20126,589973,C8230-03-009-0013-05
Cameron,San Benito,1630 W Hwy Buss 77,78586,Svea Industrial Ii Llc,Commercial Real Property,"15,930","$907,885 ","$730,078 ",26.1281,-97.6311,377230,61-0858-0010-0010-00
Hidalgo,Mission,E Main St,,Rodriguez Eduardo Et Al,Commercial Real Property,"566,280","$906,962 ","$1,122 ",26.28382,-98.30328,318219,W0100-00-040-0009-05
Hidalgo,Edinburg,2101 - 2111 W Sprague St,,Alpha & Omega Jip Corp,Commercial Real Property,"41,206","$903,383 ","$588,157 ",26.29794,-98.18815,543237,J2160-04-000-0139-00
Hidalgo,McAllen,5900 N Cage Blvd,,Villagomez Juan Jr,Commercial Real Property,"59,895","$902,954 ","$244,108 ",26.24617,-98.17312,202127,K2400-00-000-0077-06
Hidalgo,,Hwy 107,,La Palma Center Llc,Commercial Real Property,"190,793","$902,751 ","$626,522 ",26.29131,-98.00585,644465,W3800-00-520-0000-09
Hidalgo,Weslaco,2109 N. Mile 11 West Rd,,Favila Gerardo & Martha Villarreal,Commercial Real Property,"160,736","$902,174 ","$830,407 ",26.21565,-97.97093,570586,W3800-00-271-0000-15
Hidalgo,McAllen,4649 S Jackson Rd,,Ag Edinburg Re Holdings Llc,Commercial Real Property,"15,029","$900,131 ","$674,699 ",26.26062,-98.19428,694969,B2542-00-000-0031-00
Hidalgo,Edinburg,2612 W Mi 17 1/2,,2612 Mile 17 Llc,Multifamily Residential,"35,337","$898,217 ","$677,361 ",26.32676,-98.18836,585599,E5970-02-000-0149-00
Hidalgo,Edinburg,N Hwy 281,,C5 Ventures Llc,Commercial Real Property,"136,604","$898,145 ","$200,096 ",26.37184,-98.14297,277799,S1700-01-008-0000-00
Cameron,Santa Rosa,21484 Fm 506,78593,Carson Family Trust,Commercial Real Property,"12,600","$897,964 ","$822,964 ",26.2592,-97.8283,181116,85-5406-0000-0010-00
Hidalgo,McAllen,5224 N Frontage Expwy 281,,Mced Llc,Commercial Real Property,"31,012","$897,924 ","$665,334 ",26.24001,-98.17594,660189,P8905-00-000-0000-00
