County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Cameron,Harlingen,2906 Frontage Rd 83,78552,Spectacular Solutions Llc,Commercial Real Property,"8,892","$663,572 ","$481,456 ",26.22,-97.67,70034,17-3770-0000-0010-00
Hidalgo,McAllen,401 E Nolana Loop,,North Lean Ltd,Commercial Real Property,"40,500","$663,350 ","$114,781 ",26.23327,-98.17386,346846,T4075-00-000-000A-00
Hidalgo,Edinburg,906 N Blair Ave,,Gayca Investments Llc,Multifamily Residential,"19,200","$662,775 ","$413,175 ",26.31751,-98.21253,1468238,A6350-00-000-0089-00
Hidalgo,,1405 N Inspiration Rd,,Villarreal Honorio Jr,Commercial Real Property,"203,861","$662,544 ","$370,914 ",26.3017,-98.33667,181351,G5900-3A-000-0047-00
Hidalgo,Edinburg,1803 S Mccoll Rd,,Braden & Treyton Holdings Ltd,Commercial Real Property,"39,928","$662,521 ","$243,275 ",26.28901,-98.19782,1463437,B4080-00-000-00C2-00
Hidalgo,McAllen,3412 S Colt Ln,,Smart Pecunia Llc,Multifamily Residential,"13,136","$662,340 ","$509,960 ",26.27284,-98.19636,1464713,N1150-00-000-0013-00
Hidalgo,McAllen,5301 Birch St,,Bobob L L C,Commercial Real Property,"20,388","$662,249 ","$449,194 ",26.2403,-98.17313,704467,L2680-00-000-0020-00
Hidalgo,Edinburg,1611 S Closner Blvd,,Mdc Coast 9 Llc,Commercial Real Property,"30,492","$661,645 ","$341,479 ",26.28652,-98.16539,297075,T2100-00-271-0011-03
Hidalgo,Edinburg,1204 Shavano Dr,,Novellini Ltd,Multifamily Residential,"15,493","$661,256 ","$512,526 ",26.32027,-98.17175,1569319,S6815-00-000-0044-00
Hidalgo,Edinburg,1205 Sucre Dr,,Novellini Ltd,Multifamily Residential,"15,532","$661,100 ","$511,992 ",26.31993,-98.17181,1569320,S6815-00-000-0045-00
Hidalgo,McAllen,N 10Th St,,L & C Delgado Family Ltd Partnership,Commercial Real Property,"13,835","$660,565 ","$383,869 ",26.24935,-98.22144,519575,M3246-00-000-0005-00
Hidalgo,Edinburg,1219 S 8Th Ave,,Sandy Properties Llc,Multifamily Residential,"16,500","$660,050 ","$556,925 ",26.29041,-98.16812,154518,C8750-00-009-0005-00
Cameron,Harlingen,1001-1003 Citrus Terrace,78550,Maldo Properties Llc,Multifamily Residential,"9,476","$660,000 ","$604,800 ",26.1906,-97.6961,69745,17-0980-0010-0010-00
Hidalgo,Edinburg,707 S Sugar Rd,,Rgv Portfolio Llc,Multifamily Residential,"27,000","$659,978 ","$470,978 ",26.29751,-98.1798,161283,D7600-01-000-0001-00
Hidalgo,Edinburg,1413 Coyote Hills,,Welker Gregory W,Multifamily Residential,"10,900","$659,853 ","$532,323 ",26.31569,-98.15362,1181434,H3471-02-000-0004-00
Hidalgo,Edinburg,1417 Coyote Hills,,Welker Gregory W Trustee,Multifamily Residential,"10,900","$659,853 ","$532,323 ",26.3159,-98.15358,1181435,H3471-02-000-0005-00
Hidalgo,Edinburg,1503 Coyote Hills,,Welker Curt J & Linda Trustees Revocable Living Trust,Multifamily Residential,"10,900","$659,853 ","$532,323 ",26.31612,-98.15354,1181436,H3471-02-000-0006-00
