County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Edinburg,508 Newport Ave,,Mon Mack 1 A Series Of Dd Deerwood Properties Series Llc,Multifamily Residential,"8,958","$711,621 ","$622,039 ",26.30257,-98.20327,1123816,M5665-01-000-0007-00
Hidalgo,McAllen,1021 Dove Ave,,Lone Star National Bank,Commercial Real Property,"14,450","$711,289 ","$422,289 ",26.25355,-98.22242,544367,T2666-00-000-0002-00
Hidalgo,McAllen,3121 Center Pointe Dr,,Lavareyes Llc,Commercial Real Property,"26,191","$711,215 ","$365,494 ",26.25758,-98.20658,711636,C2672-00-003-0001-00
Hidalgo,Pharr,3805 N Cesar Chavez Rd,,Trevino Federico,Commercial Real Property,"50,530","$711,103 ","$644,843 ",26.22824,-98.12981,112852,A1800-00-047-0013-15
Hidalgo,,7209 N Mile 6 W,,Caballero Adan,Commercial Real Property,"179,850","$711,038 ","$440,771 ",26.22698,-98.0096,654013,P4407-00-000-0001-00
Hidalgo,,8920 E State Hwy 107,,Exchangeright Net Leased Portfolio 26 Dst,Commercial Real Property,"65,776","$710,546 ","$578,995 ",26.2942,-98.06616,959016,R4573-00-000-0001-00
Cameron,San Benito,1130 E Business 77,78586,Pizza Hut Of South Valley Inc,Commercial Real Property,"3,153","$710,000 ","$543,957 ",26.1281,-97.6311,100296,57-2930-0010-0010-00
Cameron,San Benito,1140 W Us Bus Hwy,78586,Brownsville Teachers Credit Union,Commercial Real Property,"3,004","$709,968 ","$535,900 ",26.1281,-97.6311,99870,57-1700-0010-0010-00
Hidalgo,Edinburg,800 Constitution Dr,,Mvle Investments Llc,Commercial Real Property,"146,599","$709,680 ","$269,882 ",26.37189,-98.15494,816709,N5140-00-000-0005-00
Cameron,San Benito,950 W Business 77,78586,Ap Growth Properties Lp,Commercial Real Property,"20,160","$709,432 ","$451,815 ",26.1281,-97.6311,104177,60-8140-0060-0020-00
Hidalgo,Edinburg,902 - 912 W Monte Cristo Rd,,Del Barrio Christopher,Commercial Real Property,"38,262","$708,786 ","$488,779 ",26.33799,-98.16556,663458,M5942-02-000-0114-00
Cameron,San Benito,1985 W Business 77,78586,Lynn Marine Llc Dba The Sportsman,Commercial Real Property,"7,698","$708,516 ","$450,420 ",26.1281,-97.6311,104911,61-0820-1270-0051-00
Hidalgo,,4112 S Tower Rd,,Torres Agustin,Commercial Real Property,"120,537","$707,756 ","$273,823 ",26.25292,-98.09809,502853,T6260-00-000-0005-00
Hidalgo,Mission,3312 E Main Ave,,Arcp Fd 2014 Slb Portfolio V1 Llc,Commercial Real Property,"32,670","$707,378 ","$511,358 ",26.28224,-98.28223,895268,H5414-12-000-0001-00
Hidalgo,Edinburg,610 E Monte Cristo Rd,,Jabes Properties Llc,Commercial Real Property,"163,786","$706,912 ","$349,712 ",26.33529,-98.15065,689221,T2100-00-244-0001-03
Hidalgo,McAllen,3722 S Sugar Rd,,Flores Gloria D & Thelma Banda,Commercial Real Property,"21,780","$706,714 ","$590,191 ",26.26802,-98.18353,201826,K2400-00-000-0026-10
Hidalgo,McAllen,1205 Kiwi Ave,,Premiere Homes & Development Llc,Multifamily Residential,"8,405","$706,539 ","$622,489 ",26.23907,-98.18927,695890,S6779-00-000-0032-00
Hidalgo,Edinburg,4211 & 4215 W University Dr,,Villeda Antonio Gabriel & Jeanna,Commercial Real Property,"121,968","$705,599 ","$488,568 ",26.30896,-98.20988,297465,T2100-00-277-0006-03
Hidalgo,Edinburg,305 E Chavez,,Tide Products Inc,Commercial Real Property,"678,229","$705,150 ","$4,500 ",26.3091,-98.15915,163895,E3200-00-00C-0011-00
Hidalgo,,Hwy 107,,Rodriguez Orfelinda G Et Al,Commercial Real Property,"109,771","$704,817 ","$428,717 ",26.31418,-98.26966,282894,S2950-00-000-0504-07
Hidalgo,Donna,5216 N Fm 493,,Gram Enterprises Ltd,Commercial Real Property,"38,333","$704,734 ","$613,897 ",26.20733,-98.03645,530544,L0450-00-022-0000-18
Hidalgo,Edinburg,4403 E Richardson Rd,,South Texas Motorcycle Museum,Commercial Real Property,"36,155","$703,037 ","$594,573 ",26.30206,-98.11168,296190,T2100-00-250-0015-23
Hidalgo,McAllen,2825 S Bus Hwy 281,,R & B Gold Capital,Commercial Real Property,"100,188","$701,024 ","$265,206 ",26.27514,-98.1715,201686,K2400-00-000-0012-06
Hidalgo,Edinburg,901 Lexington Cir,,Velez Juan Carlos,Multifamily Residential,"20,610","$700,596 ","$494,496 ",26.29619,-98.18244,547441,S6810-00-000-0006-00
Hidalgo,McAllen,316 Conquest Blvd,,Schunior I Real Estate,Commercial Real Property,"22,500","$700,249 ","$535,999 ",26.25657,-98.1706,654728,S3092-00-000-0017-00
Cameron,Harlingen,1234 E. New Hampshire St,78550,Klmr Investments Llc,Commercial Real Property,"8,000","$699,857 ","$500,430 ",26.1906,-97.6961,76084,19-9732-0010-0030-00
Hidalgo,McAllen,2510 S I Rd (Veterans Blvd),,Vanguard Academy Charter School,Commercial Real Property,"26,400","$699,721 ","$562,441 ",26.27643,-98.15285,511191,C0610-02-000-0001-00
Cameron,San Benito,100 S Williams Rd,78586,Vickys Fam Tr,Commercial Real Property,"6,200","$699,384 ","$656,277 ",26.1281,-97.6311,105253,61-0845-0010-0010-00
Hidalgo,McAllen,3802 S Bus Hwy 281,,Lee Yuen Keung & Corina L,Commercial Real Property,"57,064","$699,101 ","$281,513 ",26.26515,-98.17098,201905,K2400-00-000-0036-04
Hidalgo,Edinburg,2809 W University Dr,,Canales Terry A Trustee,Commercial Real Property,"42,166","$698,864 ","$367,863 ",26.30643,-98.19293,685465,F5600-02-000-002A-00
Hidalgo,McAllen,6500 N 23Rd St,,La Chula Foods Rgv Llc,Commercial Real Property,"37,931","$698,790 ","$91,065 ",26.26333,-98.23511,293324,S7860-00-001-0000-00
Cameron,Los Fresnos,602 W 6Th St,78566,Guerra Ricardo Alonso & Ricardo A Guerra De La Garza,Commercial Real Property,"5,616","$698,652 ","$609,902 ",26.0706,-97.5714,88921,37-0000-1150-0130-00
Hidalgo,Mission,1302 E Main,,El Templo Biblico,Commercial Real Property,"98,010","$698,517 ","$534,296 ",26.28351,-98.30134,318226,W0100-00-040-0010-00
Hidalgo,,N Los Ebanos Rd,,Falcon Rafael,Commercial Real Property,"423,403","$698,450 ","$94,756 ",26.31334,-98.32319,318740,W0100-00-047-0003-08
Hidalgo,,9025 W Highway 107,,Jabmdb Investments Ltd,Commercial Real Property,"107,593","$697,920 ","$449,033 ",26.31319,-98.29939,554367,W0100-00-048-0009-45
Hidalgo,,11410 Fm 493,,Bennett Kyndel W Substitue Trustee Kyle Bennett Living Trust,Commercial Real Property,"82,328","$697,757 ","$570,008 ",26.26117,-98.03684,207219,L0450-00-142-0000-02
Hidalgo,McAllen,7116 N 23Rd St,,Ramirez Juan A & Margarita Sandoval,Commercial Real Property,"25,200","$696,759 ","$469,959 ",26.26891,-98.23401,669627,P5470-00-000-0002-00
Hidalgo,Edinburg,1917 - 2121 N Closner Blvd,,Glg Garden Llc,Commercial Real Property,"206,039","$696,673 ","$431,112 ",26.32245,-98.16001,295522,T2100-00-241-0003-00
Hidalgo,McAllen,5201 N Veterans Blvd,,Mcdaniel Doswell Alan,Commercial Real Property,"163,877","$696,455 ","$303,150 ",26.23677,-98.16076,1309018,G0132-00-000-0001-00
Hidalgo,Edinburg,301 W Kuhn St,,Z Equities Llc,Multifamily Residential,"14,200","$696,263 ","$554,263 ",26.30406,-98.16454,164642,E3300-00-185-0007-00
Hidalgo,,211 E Edinburg Ave (Hwy 107),,Autozone Parts Inc,Commercial Real Property,"28,125","$695,320 ","$546,257 ",26.29373,-97.99165,1178617,A6575-00-000-0001-00
Cameron,La Feria,800 E Expressway 83,78559,Sierra Developers Llc,Commercial Real Property,"3,000","$695,000 ","$85,491 ",26.1578,-97.8239,86587,29-6301-0000-0010-00
Hidalgo,Edinburg,201 N Montevideo St,,Amc Realty Group Llc,Multifamily Residential,"12,120","$694,139 ","$572,939 ",26.3054,-98.18151,323969,W3600-03-000-0023-00
Cameron,Harlingen,818 N 27Th St,78550,Acacia Realty Llc 505 W Pickens Series,Multifamily Residential,"5,939","$693,114 ","$601,685 ",26.1906,-97.6961,72977,18-4063-0020-0240-00
Hidalgo,McAllen,4405 S Veterans Blvd (I Rd),,Jasmyl Llc,Commercial Real Property,"30,803","$692,862 ","$561,949 ",26.25755,-98.15708,346969,T6870-00-000-0002-00
Hidalgo,McAllen,4435 S Jackson,,Dreamland Estates Llc,Commercial Real Property,"9,445","$692,845 ","$587,059 ",26.26385,-98.19432,1235482,S3997-00-000-000C-00
Hidalgo,Mission,3012 E Main Ave,,Luda Real Estate Llc,Commercial Real Property,"18,406","$692,606 ","$572,967 ",26.28275,-98.28531,525597,S2985-00-000-0002-00
Hidalgo,Edinburg,2101 N Expressway 281,,Td Logistix Llc,Commercial Real Property,"259,182","$691,819 ","$186,069 ",26.319,-98.14849,345738,R4685-00-000-0000-00
Hidalgo,McAllen,4705 S Bus Hwy 281,,Vennatt Jaison D & Jolly Jaison,Commercial Real Property,"87,120","$691,760 ","$261,760 ",26.25601,-98.17455,539719,K2400-00-000-0053-26
Cameron,San Benito,2031 Amistad Dr,78586,Conpac Industries Inc,Commercial Real Property,"27,600","$691,579 ","$627,738 ",26.1281,-97.6311,188735,88-5230-0000-0180-00
Hidalgo,Weslaco,2708 N Texas Blvd,,Licon Almada Family Limited Partnership,Commercial Real Property,"33,105","$691,033 ","$442,745 ",26.18633,-97.99069,324424,W3800-00-107-0000-00
Hidalgo,,2107 Abraham Lincoln St,,Spanish American Council Of,Commercial Real Property,"22,200","$691,004 ","$624,404 ",26.22636,-97.97098,263815,P9350-00-000-0073-00
Cameron,La Feria,9402 Expressway 83,78559,Browning Ferris Inc,Commercial Real Property,0,"$690,730 ","$4,660 ",26.1578,-97.8239,174514,84-0710-1420-0010-00
Hidalgo,Weslaco,Mi 6 1/2 W,,Family Life Ministries Of Weslaco Inc,Commercial Real Property,"75,359","$690,189 ","$599,745 ",26.19818,-98.01486,323425,W2500-00-180-0002-03
Hidalgo,McAllen,1935 - 1939 W Owassa Rd,,Smj Solutions Llc,Commercial Real Property,"84,942","$690,148 ","$517,152 ",26.25081,-98.19195,230960,M2650-00-003-0007-07
Hidalgo,McAllen,1500 E Nolana Loop,,Realty Income Properties 19 Llc,Commercial Real Property,"44,638","$690,078 ","$451,265 ",26.23056,-98.16219,679434,F1654-00-000-000A-00
Hidalgo,Pharr,1330 N Tower Rd,,Black Knight 24 Llc,Commercial Real Property,"328,442","$690,057 ","$275,357 ",26.2142,-98.10331,1314645,A1800-00-045-0011-07
Cameron,Harlingen,5809 Progress Dr,78550,Asphalt Products Inc,Industrial Real Property,"11,565","$689,466 ","$540,238 ",26.1906,-97.6961,210409,98-4650-0010-0010-00
Hidalgo,,9103 N Fm 493,,Alcas Investments Llc,Commercial Real Property,"220,274","$689,451 ","$292,957 ",26.24424,-98.03945,575921,J6950-00-000-0005-00
Hidalgo,Edinburg,,,Pierre Charles,Multifamily Residential,"9,827","$689,443 ","$561,697 ",26.31586,-98.21098,1468258,A6350-00-000-0109-00
Hidalgo,,Mile 7 Rd,,Rios Jose Pablo,Commercial Real Property,"68,231","$689,390 ","$447,043 ",26.33541,-98.4527,721545,T0945-21-000-00C4-00
Hidalgo,Edinburg,516 Newport Ave,,Ventura Arturo,Multifamily Residential,"8,991","$689,294 ","$599,384 ",26.30211,-98.20335,1123818,M5665-01-000-0009-00
