County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,Weslaco,W Sugar Cane,,Garcia Fernando,Multifamily Residential,"48,352","$983,706 ","$814,475 ",26.18381,-97.99251,1130579,F2810-00-000-0001-00
Hidalgo,Edinburg,4620 N Jackson Rd,,Donosti Investments Llc,Commercial Real Property,"304,920","$982,740 ","$588,340 ",26.35414,-98.17829,266433,R0800-01-000-0083-00
Hidalgo,McAllen,3915 S Bus Hwy 281,,Aguillon Gabriela,Commercial Real Property,"33,541","$982,531 ","$658,554 ",26.26509,-98.17352,201913,K2400-00-000-0037-02
Hidalgo,Pharr,N Cesar Chavez Rd,,Rio Grande Bible Institute,Commercial Real Property,"109,771","$982,230 ","$885,210 ",26.21846,-98.12904,112629,A1800-00-044-0009-04
Hidalgo,Edinburg,2205 University Dr,,International Bank Of Commerce,Commercial Real Property,"43,560","$981,399 ","$639,453 ",26.3056,-98.1876,687590,J2260-02-000-0014-00
Hidalgo,Edinburg,1710 S 28Th Ave,,Rotu Investments Llc,Commercial Real Property,"130,672","$980,733 ","$784,725 ",26.28273,-98.14627,643464,E0058-04-000-0001-00
Hidalgo,,11916 Bryan Rd,,Ap Properties Lp,Commercial Real Property,"122,839","$979,195 ","$723,739 ",26.32203,-98.28946,715920,W0100-00-051-0011-47
Hidalgo,McAllen,Wisconsin Rd,,Texas Conference Assoc Of,Commercial Real Property,"118,048","$978,421 ","$768,366 ",26.26878,-98.17735,201838,K2400-00-000-0027-05
Hidalgo,,7830 W Mile 7,,Vela Jose Francisco & Sandra Maribel,Commercial Real Property,"113,256","$977,234 ","$775,705 ",26.32918,-98.39913,299055,T2200-00-018-0001-00
Cameron,San Benito,2195 W Business 77,78586,Stripes Llc,Commercial Real Property,"4,750","$977,143 ","$680,935 ",26.1281,-97.6311,353192,61-0852-0010-0010-00
Hidalgo,McAllen,2301 S Bus Hwy 281,,Madscientist Properties Llc F/K/A Madscientist Properties Series Llc,Commercial Real Property,"44,766","$976,685 ","$759,570 ",26.2798,-98.16836,123256,B2055-00-000-0001-00
Hidalgo,Edinburg,110 N Monmack Rd,,A & N Iglesias Limited,Commercial Real Property,"40,823","$975,945 ","$655,483 ",26.30769,-98.2017,843894,H5413-10-000-0001-00
Cameron,Los Fresnos,205 W Ocean,78566,First National Bank Of San Benito,Commercial Real Property,"3,953","$974,904 ","$732,460 ",26.0706,-97.5714,88321,37-0000-0430-0090-00
Hidalgo,McAllen,5510 Birch St,,Bobob L L C,Commercial Real Property,"79,287","$973,134 ","$396,916 ",26.2425,-98.17226,704458,L2680-00-000-0011-00
Hidalgo,McAllen,4848 S Jackson Rd,,Burt Holdings Lp,Commercial Real Property,"21,734","$972,276 ","$689,734 ",26.25864,-98.19337,710710,S6453-00-000-0006-00
Hidalgo,Mission,1921 W Main Ave,,Solis Yeimmy M,Multifamily Residential,"37,560","$971,831 ","$710,789 ",26.29068,-98.33507,197603,I4045-00-000-0008-00
Hidalgo,Edinburg,502 - 508 Gastel Cir,,Olivarez Roberto,Multifamily Residential,"11,060","$971,493 ","$751,153 ",26.30138,-98.18401,310957,U2000-00-000-0051-00
Hidalgo,Edinburg,2716 W University Dr,,Haidar Properties Ltd,Commercial Real Property,"40,959","$967,765 ","$646,236 ",26.30474,-98.19114,720306,B1597-00-000-0002-05
Hidalgo,McAllen,3509 S Raul Longoria Rd,,Cole Vs Edinburg (Raul Longoria) Tx Llc,Commercial Real Property,"54,994","$967,658 ","$519,457 ",26.2648,-98.14323,716307,P7180-01-000-0001-00
Hidalgo,Edinburg,1718 Closner Blvd,,Rgv Realty Group Lp,Commercial Real Property,"167,706","$967,246 ","$520,320 ",26.31845,-98.15658,958074,C5810-00-000-0002-00
Hidalgo,Edinburg,1704 N Sugar Rd,,National Lube & Tune Inc,Commercial Real Property,"70,563","$966,400 ","$507,740 ",26.28801,-98.18047,618483,W0280-00-000-0002-00
Hidalgo,Mercedes,330 Industrial Park Dr,,Western Leather Goods Inc,Commercial Real Property,"52,058","$966,174 ","$783,971 ",26.15727,-97.89658,233842,M3530-00-000-0007-00
Hidalgo,Weslaco,1901 N Bridge Ave,,Hidalgo Co R/O/W Dept,Commercial Real Property,"179,903","$966,029 ","$600,904 ",26.17868,-97.98381,456898,W3800-00-030-0000-00
Hidalgo,Edinburg,W Hwy 107 (University),,Emp Holdings Llc,Commercial Real Property,"91,040","$965,358 ","$441,876 ",26.30708,-98.19698,1181081,V2653-00-000-0001-00
Hidalgo,McAllen,3901 S Bus Hwy 281,,Aguillon Gabriela,Commercial Real Property,"50,985","$964,518 ","$572,155 ",26.26549,-98.17326,201911,K2400-00-000-0037-00
Hidalgo,McAllen,400 E Dove Ave,,Glatz Investments Llc,Commercial Real Property,"18,910","$964,367 ","$687,335 ",26.25158,-98.2076,568787,D7545-03-002-0001-00
Hidalgo,McAllen,2308 W Trenton Rd,,Sheffield Properties Of Illinois Inc,Commercial Real Property,"130,680","$964,009 ","$310,609 ",26.26405,-98.19523,230913,M2650-00-002-0003-02
Hidalgo,Mission,Alton Blvd,,Lone Star National Bank,Commercial Real Property,"33,337","$962,884 ","$719,524 ",26.28141,-98.31533,1178359,D1560-00-000-010A-00
Cameron,San Benito,600 S Sam Houston Ave,78586,First Community Bank,Commercial Real Property,"4,190","$962,017 ","$760,205 ",26.1281,-97.6311,102364,58-6112-0000-0010-00
Cameron,Harlingen,211 Ed Carey/Frontage,78550,Icmf 211 N Ed Carey Llc,Commercial Real Property,"3,745","$960,788 ","$492,956 ",26.1906,-97.6961,69839,17-1290-0010-0030-00
Hidalgo,Pharr,1502 N Cesar Chavez Rd,,Carrillo Jesus Alfredo Zumaya,Commercial Real Property,"213,008","$960,474 ","$681,152 ",26.22276,-98.12668,112585,A1800-00-044-0001-03
Cameron,Los Fresnos,405 E Ocean Dr,78566,Gabrielas Real Estate Holdilngs Llc,Commercial Real Property,"5,760","$960,000 ","$792,339 ",26.0706,-97.5714,88713,37-0000-0830-0101-00
Hidalgo,,1919 N 83Rd St,,Campos Carmen,Commercial Real Property,"227,383","$959,991 ","$859,767 ",26.3074,-98.07261,296380,T2100-00-254-0001-02
Hidalgo,,12215 E Mile 7 Rd,,Velmej Investments Llc,Commercial Real Property,"118,875","$959,798 ","$829,035 ",26.31825,-98.3316,343491,I4047-00-000-0001-00
Hidalgo,Mission,208 S Alton Blvd,,Sagredo Rogelio Sr & Yolanda,Commercial Real Property,"26,500","$958,736 ","$777,211 ",26.28531,-98.31357,117722,A3700-00-016-0005-00
Hidalgo,Edinburg,N Monmack Rd,,Magic Valley Energy Center Llc,Commercial Real Property,"838,094","$958,684 ","$189,084 ",26.33749,-98.19075,295394,T2100-00-240-0006-00
Hidalgo,Mission,409 W Main Ave,,Von Orange Grove Llc,Commercial Real Property,"31,799","$958,549 ","$737,547 ",26.28808,-98.31798,590002,A3600-00-005-0001-00
Hidalgo,,12202 Dillon Rd,,Iglesia De Dios Linaje Escogido,Commercial Real Property,"22,989","$957,993 ","$810,659 ",26.26402,-98.05701,841127,A6457-01-000-0012-00
Hidalgo,Edinburg,902 English Ave,,Nottinghill Llc,Multifamily Residential,"26,391","$957,771 ","$720,252 ",26.31208,-98.18114,681566,S2210-00-000-0026-00
Hidalgo,,8070 E Hwy 107,,Javtre Commercial Properties Llc,Commercial Real Property,"174,240","$957,622 ","$581,917 ",26.29457,-98.07613,296734,T2100-00-266-0011-09
Hidalgo,Mission,,,Rgv Truss Component Llc,Commercial Real Property,"158,210","$956,608 ","$711,383 ",26.28169,-98.31124,1641221,R2438-00-000-0001-00
Hidalgo,Pharr,E Earling Rd,,Xto Realty Llc,Commercial Real Property,"106,920","$956,559 ","$838,947 ",26.22451,-98.11798,679340,K8515-00-000-0001-00
Hidalgo,Edinburg,3911 W Hwy 107,,Gonzalez Miguel A,Commercial Real Property,"86,249","$955,634 ","$386,392 ",26.30862,-98.2053,297475,T2100-00-277-0008-11
Cameron,Los Fresnos,32819 State Highway 100,78566,Los Fresnos Plaza Llc,Commercial Real Property,"11,000","$955,478 ","$675,450 ",26.0706,-97.5714,138193,75-0171-1670-1000-00
Hidalgo,Edinburg,200 S Sugar Rd,,Halash Llc,Commercial Real Property,"33,529","$955,223 ","$686,991 ",26.30202,-98.17817,531169,S0355-01-000-0001-00
Hidalgo,,Fm 1015 & Mi 12 1/2 N,,Los Dos J'S Investments Ltd,Commercial Real Property,"87,120","$954,684 ","$896,354 ",26.23543,-97.95918,108660,A0800-00-000-1107-02
