County,City,Property Address,Property Zip,Owner Name,Property Type,Building SqFt,Market Value,Improvement Value,Prop Lat,Prop Lon,Account ID,Geo ID
Hidalgo,McAllen,145 Paseo Del Prado,,Texas State Bank,Commercial Real Property,"94,885","$2,078,830 ","$1,152,958 ",26.25807,-98.20255,543143,D2980-00-000-0026-00
Hidalgo,Weslaco,1818 N Texas Blvd,,Surya Ltd,Commercial Real Property,"59,667","$2,077,845 ","$1,668,381 ",26.17888,-97.99051,657851,W3800-00-029-0000-10
Hidalgo,McAllen,2501 W Trenton Rd,,Palm Valley Animal Society,Commercial Real Property,"212,137","$2,074,889 ","$1,014,203 ",26.26735,-98.19726,217546,L3900-00-000-0057-00
Hidalgo,Weslaco,2411 N Texas Blvd,,Weslaco Bingo Llc,Commercial Real Property,"77,700","$2,071,856 ","$1,428,056 ",26.18289,-97.99218,536794,R1225-01-000-0001-00
Hidalgo,McAllen,3710 S I-69C,,Rmc Ewell Inc,Commercial Real Property,"191,228","$2,071,757 ","$809,650 ",26.26516,-98.15821,603781,J1910-00-000-0001-00
Hidalgo,,2200 Mile 12 N,,Browning-Ferris Inc,Commercial Real Property,"4,878,720","$2,070,476 ","$96,072 ",26.22579,-98.02951,206962,L0450-00-056-0001-00
Hidalgo,Edinburg,202 N Expwy 281,,Hriday Llc,Commercial Real Property,"97,613","$2,070,309 ","$1,582,241 ",26.30047,-98.1458,638530,E3245-00-000-0001-00
Hidalgo,Mercedes,324 Industrial Park Dr,,Dpd Llp,Commercial Real Property,"176,701","$2,067,207 ","$1,598,949 ",26.15632,-97.89715,547305,M3530-00-000-0012-00
Hidalgo,McAllen,6600 N 10Th St,,Securcare Moveit Mcallen Llc,Commercial Real Property,"86,670","$2,067,051 ","$1,113,543 ",26.26178,-98.21906,647017,S6765-00-000-004A-00
Hidalgo,McAllen,508 W Trenton Rd,,Varco Trenton Plaza Llc,Commercial Real Property,"71,924","$2,065,843 ","$1,184,768 ",26.26189,-98.177,1123655,E3310-00-000-0001-00
Hidalgo,McAllen,5121 N Jackson Rd.,,Sedeh Ltd,Commercial Real Property,"43,071","$2,063,569 ","$1,719,002 ",26.24655,-98.19692,1468957,N5135-00-000-0010-00
Hidalgo,Edinburg,7135 N Hwy 281,,Cole Ts Edinburg Tx Llc,Commercial Real Property,"175,002","$2,059,126 ","$1,637,288 ",26.37478,-98.14559,728546,J1860-00-000-0001-00
Hidalgo,McAllen,400 E Nolana Loop,,Gmjr Investments Ltd,Commercial Real Property,"49,140","$2,050,751 ","$1,061,658 ",26.23206,-98.17417,514670,K2980-00-000-0001-00
Hidalgo,,10724 N Conway,,Bronze Enterprises Inc,Commercial Real Property,"69,260","$2,046,724 ","$1,658,866 ",26.31186,-98.30872,318754,W0100-00-047-0007-05
Hidalgo,McAllen,912 Nolana Loop,,Jag'S Plaza Llc,Commercial Real Property,"126,265","$2,046,189 ","$1,560,069 ",26.23134,-98.16756,727514,N2545-00-000-0002-00
Cameron,Los Fresnos,32494 State Highway 100,78566,Board Of Trustees Of The Los Fresnos Cisd,Commercial Real Property,"32,319","$2,030,292 ","$858,092 ",26.0706,-97.5714,138172,75-0171-1650-0100-10
Cameron,Harlingen,2800 Airport Dr,78550,The Tstc Regents Circle,Commercial Real Property,"63,000","$2,024,843 ","$2,024,843 ",26.1906,-97.6961,65598,15-0420-0720-0100-05
Hidalgo,McAllen,7008 N 23Rd St,,Rainbow Falls Properties Llc,Multifamily Residential,"58,024","$2,021,114 ","$1,498,894 ",26.26754,-98.23424,1621735,D4047-00-000-0001-00
Hidalgo,,N Doffing Rd,,Holco Investments Ltd,Commercial Real Property,"957,013","$2,020,640 ","$1,548,926 ",26.30357,-98.37277,159997,D6000-01-000-0204-00
Hidalgo,Edinburg,103 W Monte Cristo Rd,,Edinburg Jod Llc,Commercial Real Property,"78,582","$2,019,845 ","$1,430,478 ",26.33771,-98.15666,962596,C9823-01-000-0001-00
Hidalgo,McAllen,2015 - 2017 W Owassa Rd,,Lopez Rodolfo Barrera,Commercial Real Property,"62,048","$2,015,760 ","$1,354,472 ",26.25079,-98.1947,230965,M2650-00-003-0007-12
Hidalgo,Edinburg,416- 422 Gastel Cir,,Diarsp Properties Ltd,Multifamily Residential,"45,918","$2,011,365 ","$1,552,185 ",26.30093,-98.1844,310933,U2000-00-000-0027-00
Hidalgo,Edinburg,2405 W University Dr,,Jackson 107 Partners Llc,Commercial Real Property,"64,581","$2,008,493 ","$1,582,258 ",26.30606,-98.18965,687577,J2260-02-000-0001-00
Hidalgo,McAllen,1400 W Minnesota Rd,,Roxk Of Ages-Assembly Of God,Commercial Real Property,"189,448","$2,004,576 ","$867,888 ",26.24377,-98.19574,516754,R3480-00-000-0001-00
Cameron,San Benito,1140 Expressway 77/83,78586,Matt'S Cash-Carry Bldg Materials,Commercial Real Property,"43,380","$1,587,346 ","$1,443,337 ",26.1281,-97.6311,104540,61-0820-0160-0091-00
Hidalgo,Mercedes,Washington,,Mercedes Housing Authority,Commercial Real Property,"217,800","$1,586,500 ","$1,484,000 ",26.16198,-97.91733,1242336,S3550-00-000-0012-00
Hidalgo,Edinburg,304 W Monte Cristo Rd,,Tractor Kings Rgv Llc,Commercial Real Property,"219,542","$1,580,343 ","$1,144,293 ",26.33663,-98.15903,295787,T2100-00-244-0003-01
Hidalgo,,12016 N Bryan Rd,,Rodriguez Jorge Luis & San Juana,Commercial Real Property,"113,692","$1,580,130 ","$1,303,340 ",26.32292,-98.28931,319088,W0100-00-051-0011-20
Hidalgo,Donna,1162 Mile 10 1/2 N,,Bayer Research & Development Services Llc,Commercial Real Property,"1,522,422","$1,577,726 ","$258,226 ",26.20523,-98.04717,206782,L0450-00-012-0000-00
Hidalgo,,1901 N Los Ebanos Rd,,Hidalgo County,Commercial Real Property,"136,778","$1,575,032 ","$1,254,139 ",26.30579,-98.32896,318574,W0100-00-045-0002-17
Hidalgo,McAllen,1401 Dove Ave,,Raybec Crossing Court Llc & Raybec Crossing North Llc,Multifamily Residential,"37,548","$1,572,382 ","$1,399,661 ",26.25381,-98.22622,258655,P5750-02-000-000A-00
Hidalgo,Edinburg,2920 E Richardson,,Trevino Javier,Multifamily Residential,"109,771","$1,560,248 ","$1,220,787 ",26.3023,-98.13172,456843,T7160-00-000-0001-00
Hidalgo,Edinburg,,,Siddons Martin Emergency Group Llc,Commercial Real Property,"152,462","$1,557,656 ","$1,100,270 ",26.37464,-98.15402,1463098,N5140-00-000-011A-00
Cameron,San Benito,2684 Shafer Rd,78586,Springbrook Properties Llc,Commercial Real Property,"33,550","$1,557,367 ","$1,280,567 ",26.1281,-97.6311,232717,88-5260-0010-0010-00
Hidalgo,Edinburg,1010 S 12Th Ave,,Ebony Investments Llc,Multifamily Residential,"43,561","$1,556,128 ","$1,011,616 ",26.29197,-98.16206,162732,E2200-00-000-0007-00
Hidalgo,McAllen,7517 N 10Th Street,,The Bar Capital Venture North 10Th & Trenton Llc,Commercial Real Property,"41,850","$1,552,460 ","$715,460 ",26.27164,-98.21908,20406932,P7400-1A-000-004A-00
Hidalgo,McAllen,5217 N 10Th St,,Nanak Ltd,Commercial Real Property,"36,912","$1,551,196 ","$886,773 ",26.2511,-98.22258,1125594,Z4780-00-000-000A-00
Hidalgo,,5205 W State Hwy 107,,Serena Antonio F,Commercial Real Property,"267,023","$1,549,809 ","$1,015,763 ",26.31166,-98.2213,1015129,C5356-00-000-0001-00
Hidalgo,Weslaco,1908 N Joe Stephens Ave,,Jlmwj Llc,Commercial Real Property,"103,345","$1,544,337 ","$1,260,138 ",26.18034,-97.97117,516807,M4010-00-000-000A-00
Hidalgo,McAllen,7912 N 10Th St,,Dk3 Investment Group Llc,Commercial Real Property,"67,278","$1,542,252 ","$196,692 ",26.27485,-98.21726,721220,T6835-2B-000-002A-00
Hidalgo,McAllen,5221 N 10Th St,,Nanak Ltd,Commercial Real Property,"38,026","$1,542,053 ","$857,585 ",26.2514,-98.22251,544184,C2240-00-000-000A-00
Cameron,Los Fresnos,324 W Ocean Blvd,78566,Rafati Property Managment Llc Dba Ocean Plaza,Commercial Real Property,"17,730","$1,540,057 ","$1,313,534 ",26.0706,-97.5714,233206,37-0000-0530-0151-00
Cameron,San Benito,1151 W Us Highway 77,78586,First Nat'L Bk San Benito,Commercial Real Property,"10,293","$1,536,091 ","$1,276,683 ",26.1281,-97.6311,101631,58-1830-0010-0010-00
Hidalgo,Edinburg,1801 S Hwy 281 (Closner),,Jay Amrit Development Ltd,Commercial Real Property,"47,082","$1,534,411 ","$1,228,565 ",26.28434,-98.16455,154786,C8900-00-000-0002-00
Hidalgo,McAllen,1001 E Owassa St,,Garcia Rosa,Multifamily Residential,"117,012","$1,534,351 ","$803,026 ",26.24689,-98.1627,1068500,R4080-00-000-0001-00
Hidalgo,McAllen,2502 Franklin,,Risi Management Llc,Multifamily Residential,"21,957","$1,524,822 ","$1,261,338 ",26.27848,-98.29028,1013720,S6063-01-000-0012-00
Hidalgo,,4200 Tres Lagos Blvd,,Shoppes At Tres Lagos Llc,Commercial Real Property,"42,903","$1,522,962 ","$1,093,928 ",26.33906,-98.24644,1464873,S3297-00-000-0003-00
Hidalgo,,420 S Broadway (Fm 88),,Shamaley Family Partners Lp,Commercial Real Property,"41,818","$1,522,000 ","$1,220,913 ",26.28645,-97.99356,130323,C0850-00-530-0044-01
Hidalgo,Edinburg,108 N Jackson Rd,,Nsa Property Holdings Llc,Commercial Real Property,"36,544","$1,519,299 ","$1,190,403 ",26.30568,-98.18561,640228,T2100-00-273-0005-15
Hidalgo,McAllen,1560 E Canton Rd,,Kouzar Llc,Commercial Real Property,"42,689","$1,519,028 ","$921,385 ",26.27322,-98.1508,959855,W0254-00-000-0003-00
Hidalgo,McAllen,4616 N D St,,Mendez Aramis P,Multifamily Residential,"19,200","$1,509,686 ","$1,336,886 ",26.24408,-98.2078,553907,V4170-00-000-0007-01
Hidalgo,McAllen,300 E Nolana Loop,,Evening Star Properties Inc,Commercial Real Property,"80,586","$1,505,611 ","$941,509 ",26.23236,-98.17514,202317,K2400-00-000-0109-01
Hidalgo,Edinburg,,,Oasis At Magnolia Llc,Multifamily Residential,"36,960","$1,504,072 ","$1,337,752 ",26.30077,-98.20268,1462885,K2725-00-000-0001-00
Hidalgo,McAllen,4304-4308 N Raul Longoria Rd,,R Casas Llc,Commercial Real Property,"42,750","$1,502,867 ","$1,197,204 ",26.23474,-98.14839,720918,P7557-00-000-0002-00
Hidalgo,,836 Manzanilla Ct,,Alamshaw Investments Llc,Commercial Real Property,"134,983","$1,501,337 ","$1,028,896 ",26.29173,-97.97867,565074,P7350-00-000-0015-00
Cameron,Harlingen,210 Loop 499,78550,R E C L Inc,Commercial Real Property,"19,812","$1,500,000 ","$1,066,416 ",26.1906,-97.6961,79186,22-8960-0010-0090-00
Hidalgo,Edinburg,1721 N Mccoll Rd,,Live Oak Edinburg Llc,Commercial Real Property,"974,002","$1,499,896 ","$605,496 ",26.32226,-98.19345,295048,T2100-00-237-0006-05
Hidalgo,,101 W Hwy 107,,Nnn Retail Exhange I 2008 Llc,Commercial Real Property,"109,728","$1,498,910 ","$730,814 ",26.29364,-97.92933,671203,L2088-00-000-0017-00
Hidalgo,McAllen,2100 W Trenton Rd,,Mdc Coast 9 Llc,Commercial Real Property,"65,751","$1,497,604 ","$577,090 ",26.26412,-98.1924,725373,C4310-00-000-0001-00
Hidalgo,Weslaco,1320 Dolores Huerta,,Saltillo Developers Llc,Commercial Real Property,"41,290","$1,496,573 ","$1,376,833 ",26.17749,-97.98155,1239505,S0167-00-000-0001-00
Hidalgo,McAllen,2737 S Bus Hwy 281,,Patel Family Trust,Commercial Real Property,"31,780","$1,495,661 ","$1,217,586 ",26.27571,-98.17078,1123537,A4460-00-000-0002-00
Cameron,La Feria,500 E Frontage Rd,78559,Security Investors,Commercial Real Property,"18,060","$1,492,700 ","$408,709 ",26.1578,-97.8239,181892,85-7140-0460-0251-00
Hidalgo,Edinburg,202 - 222 10Th Ave,,Golden Jersey Prop Llc,Commercial Real Property,"45,920","$1,491,167 ","$889,615 ",26.30305,-98.16298,164819,E3300-00-210-0001-00
Hidalgo,Edinburg,2810 N Closner Blvd,,Santa Cruz Properties Ltd,Commercial Real Property,"48,000","$1,490,861 ","$1,160,701 ",26.33046,-98.15674,600806,S6447-00-000-0001-00
Hidalgo,McAllen,3701 Raul Longoria Rd,,Mcdonald'S Real Estate Co,Commercial Real Property,"54,886","$1,490,215 ","$941,359 ",26.22951,-98.14791,1565366,M2936-00-000-0001-00
Hidalgo,McAllen,5515 N 10Th St,,Lone Star National Bank,Commercial Real Property,"36,550","$1,489,749 ","$744,129 ",26.25348,-98.22197,544366,T2666-00-000-0001-00
Hidalgo,Edinburg,200 W Cano St,,Divine Mercy Syro Malabar,Commercial Real Property,"53,250","$1,487,858 ","$843,533 ",26.30036,-98.16556,165122,E3300-00-273-0001-00
Hidalgo,Edinburg,3341 E Richardson Rd,,Hidalgo County,Commercial Real Property,"294,030","$1,486,739 ","$1,354,425 ",26.30547,-98.12664,20406212,H2558-00-000-0001-00
Hidalgo,Edinburg,2006 S Closner Blvd,,Khush Lp,Commercial Real Property,"80,520","$1,486,572 ","$1,136,310 ",26.2824,-98.16521,342658,E3240-00-000-0001-00
Hidalgo,McAllen,5500 N 15Th St,,North Park Mcallen Llc,Multifamily Residential,"38,367","$1,484,859 ","$1,129,964 ",26.2532,-98.22657,511632,N6600-02-007-013A-01
Hidalgo,,Mile 18 N,,Darvasa Trading Llc,Commercial Real Property,"618,116","$1,483,934 ","$1,256,894 ",26.31299,-98.05525,717851,T2100-00-256-0009-07
Hidalgo,Alton,1901 Sh 107,,Hidalgo County,Commercial Real Property,"199,940","$1,482,880 ","$1,276,330 ",26.30806,-98.22265,297722,T2100-00-280-0010-02
Hidalgo,McAllen,4908 S Jackson Rd,,Texas National Bank,Commercial Real Property,"32,808","$1,479,296 ","$1,052,797 ",26.25836,-98.19342,710706,S6453-00-000-0002-00
Hidalgo,,300 W Edinburg Ave,,Rio Bank,Commercial Real Property,"63,598","$1,477,437 ","$1,002,372 ",26.29255,-97.99573,326086,W3800-00-531-0000-04
Hidalgo,McAllen,Nolana Ave,,Garza Leasing,Commercial Real Property,"616,374","$1,471,671 ","$674,721 ",26.23164,-98.15188,200050,J5700-00-008-0009-02
Hidalgo,McAllen,Trenton/Bus 281,,Mdc Coastal 5 Llc,Commercial Real Property,"57,848","$1,468,674 ","$632,770 ",26.26245,-98.17342,1240613,D0683-00-000-0001-00
Hidalgo,Edinburg,,,Charoit Llc,Commercial Real Property,"51,798","$1,466,299 ","$1,215,080 ",26.28655,-98.16612,1641957,C4069-00-000-0001-00
Hidalgo,Edinburg,2701 W University Dr,,Access Mini Storage Lp,Commercial Real Property,"117,032","$1,465,314 ","$1,023,439 ",26.30758,-98.19036,638483,C4145-00-000-0001-00
Hidalgo,McAllen,5201 N G St,,Gelman Lawrence R,Commercial Real Property,"38,837","$1,465,116 ","$999,072 ",26.24818,-98.20374,1235026,A6510-00-000-002A-00
Hidalgo,Edinburg,804 Russian Ave,,Nottinghill Llc,Multifamily Residential,"35,460","$1,460,993 ","$1,141,853 ",26.31173,-98.18183,681568,S2210-00-000-0028-00
Hidalgo,McAllen,1800 Dove Ave,,Cwe Mcallen Bicentennial Llc,Commercial Real Property,"77,930","$1,459,378 ","$524,216 ",26.25552,-98.23166,1184554,L3366-00-000-0004-00
Hidalgo,McAllen,615 E Trenton Rd,,Shoppes At Rio Grande Valley Lp,Commercial Real Property,"27,964","$1,458,582 ","$997,171 ",26.26505,-98.16543,1236055,P0090-00-000-0011-00
Hidalgo,,912 Ruthven Rd,,Tapia Rafael,Commercial Real Property,"413,384","$1,458,311 ","$1,188,787 ",26.28164,-98.0751,672251,C9800-00-003-0015-01
Hidalgo,Edinburg,Mccoll Rd,,Sonora Development Lp,Commercial Real Property,"62,833","$1,457,061 ","$1,070,637 ",26.29304,-98.19721,794352,W3635-00-000-0003-00
Hidalgo,McAllen,2514 S I Rd ( Veterans Blvd),,Haraway Family First Llp,Commercial Real Property,"109,691","$1,452,589 ","$728,617 ",26.2759,-98.15269,511190,C0610-00-000-0001-00
Cameron,San Benito,710 E Yost Rd,78586,Iglesia Evangelica Cristiana Espiritual,Commercial Real Property,"14,572","$1,452,395 ","$1,301,169 ",26.1281,-97.6311,443010,61-0875-0010-0010-00
Hidalgo,Alton,10921 N Taylor Rd,,Resendez Ernesto Homar Cantu &,Commercial Real Property,"551,034","$1,451,305 ","$938,555 ",26.30809,-98.2639,282774,S2950-00-000-0486-10
Hidalgo,McAllen,517 Trenton Rd,,Haidar Estates Llc,Commercial Real Property,"40,075","$1,451,196 ","$789,955 ",26.26158,-98.16542,899432,I2060-00-000-0007-00
Hidalgo,Edinburg,6021 N 281,,Ulloa Epifanio & Tralisa Marie,Commercial Real Property,"238,709","$1,449,368 ","$966,032 ",26.36465,-98.14812,603886,T0620-00-000-0001-00
Cameron,Los Fresnos,Hwy 100,78566,First Street Apartments Llc,Commercial Real Property,"35,290","$1,448,872 ","$1,324,754 ",26.0706,-97.5714,166762,79-1900-0440-0930-00
